schema,dataset,target,currency,symbol,orientation,rank,formation_return,portfolio_side,chart_direction,recent_h1,recent_close,anchor_h1,anchor_close,scheduled_exit
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.20 10:05:00,AUD,AUDUSD,1,6,-0.010222736829,SHORT,SELL,2025.10.20 09:00:00,0.6496700000,2025.09.29 09:00:00,0.6563800000,2025.10.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.20 10:05:00,NZD,NZDUSD,1,5,-0.009142916400,NONE,NONE,2025.10.20 09:00:00,0.5733000000,2025.09.29 09:00:00,0.5785900000,2025.10.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.20 10:05:00,CAD,USDCAD,-1,4,-0.007158288000,NONE,NONE,2025.10.20 09:00:00,1.4025700000,2025.09.29 09:00:00,1.3925300000,2025.10.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.20 10:05:00,CHF,USDCHF,-1,1,0.003615565830,LONG,SELL,2025.10.20 09:00:00,0.7937900000,2025.09.29 09:00:00,0.7966600000,2025.10.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.20 10:05:00,JPY,USDJPY,-1,7,-0.012357231502,SHORT,BUY,2025.10.20 09:00:00,150.6810000000,2025.09.29 09:00:00,148.8190000000,2025.10.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.27 10:05:00,EUR,EURUSD,1,3,-0.005747077286,NONE,NONE,2025.10.27 09:00:00,1.1625700000,2025.10.06 09:00:00,1.1692900000,2025.11.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.27 10:05:00,GBP,GBPUSD,1,4,-0.008771799298,NONE,NONE,2025.10.27 09:00:00,1.3322900000,2025.10.06 09:00:00,1.3440800000,2025.11.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.27 10:05:00,AUD,AUDUSD,1,5,-0.010440782605,NONE,NONE,2025.10.27 09:00:00,0.6539700000,2025.10.06 09:00:00,0.6608700000,2025.11.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.27 10:05:00,NZD,NZDUSD,1,6,-0.012153521779,SHORT,SELL,2025.10.27 09:00:00,0.5762800000,2025.10.06 09:00:00,0.5833700000,2025.11.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.27 10:05:00,CAD,USDCAD,-1,2,-0.002324915945,LONG,SELL,2025.10.27 09:00:00,1.3979000000,2025.10.06 09:00:00,1.3946500000,2025.11.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.27 10:05:00,CHF,USDCHF,-1,1,0.001368435589,LONG,SELL,2025.10.27 09:00:00,0.7965300000,2025.10.06 09:00:00,0.7976200000,2025.11.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.27 10:05:00,JPY,USDJPY,-1,7,-0.019239066484,SHORT,BUY,2025.10.27 09:00:00,152.9700000000,2025.10.06 09:00:00,150.0270000000,2025.11.03 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.03 10:05:00,EUR,EURUSD,1,5,-0.006397726783,NONE,NONE,2025.11.03 09:00:00,1.1539200000,2025.10.13 09:00:00,1.1613500000,2025.11.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.03 10:05:00,GBP,GBPUSD,1,7,-0.015763015351,SHORT,SELL,2025.11.03 09:00:00,1.3137300000,2025.10.13 09:00:00,1.3347700000,2025.11.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.03 10:05:00,AUD,AUDUSD,1,1,0.005524268418,LONG,BUY,2025.11.03 09:00:00,0.6552700000,2025.10.13 09:00:00,0.6516700000,2025.11.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.03 10:05:00,NZD,NZDUSD,1,3,-0.001692047377,NONE,NONE,2025.11.03 09:00:00,0.5723000000,2025.10.13 09:00:00,0.5732700000,2025.11.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.03 10:05:00,CAD,USDCAD,-1,2,-0.001084312425,LONG,SELL,2025.11.03 09:00:00,1.4018100000,2025.10.13 09:00:00,1.4002900000,2025.11.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.03 10:05:00,CHF,USDCHF,-1,4,-0.005192159591,NONE,NONE,2025.11.03 09:00:00,0.8050600000,2025.10.13 09:00:00,0.8008800000,2025.11.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.03 10:05:00,JPY,USDJPY,-1,6,-0.014055625495,SHORT,BUY,2025.11.03 09:00:00,154.1020000000,2025.10.13 09:00:00,151.9360000000,2025.11.10 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.10 10:05:00,EUR,EURUSD,1,3,-0.007788709802,NONE,NONE,2025.11.10 09:00:00,1.1567100000,2025.10.20 09:00:00,1.1657900000,2025.11.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.10 10:05:00,GBP,GBPUSD,1,6,-0.019364937388,SHORT,SELL,2025.11.10 09:00:00,1.3156200000,2025.10.20 09:00:00,1.3416000000,2025.11.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.10 10:05:00,AUD,AUDUSD,1,1,0.004802438161,LONG,BUY,2025.11.10 09:00:00,0.6527900000,2025.10.20 09:00:00,0.6496700000,2025.11.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.10 10:05:00,NZD,NZDUSD,1,5,-0.017268445840,NONE,NONE,2025.11.10 09:00:00,0.5634000000,2025.10.20 09:00:00,0.5733000000,2025.11.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.10 10:05:00,CAD,USDCAD,-1,2,0.000827737778,LONG,SELL,2025.11.10 09:00:00,1.4014100000,2025.10.20 09:00:00,1.4025700000,2025.11.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.10 10:05:00,CHF,USDCHF,-1,4,-0.014659880834,NONE,NONE,2025.11.10 09:00:00,0.8056000000,2025.10.20 09:00:00,0.7937900000,2025.11.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.10 10:05:00,JPY,USDJPY,-1,7,-0.021799674109,SHORT,BUY,2025.11.10 09:00:00,154.0390000000,2025.10.20 09:00:00,150.6810000000,2025.11.17 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.17 10:05:00,EUR,EURUSD,1,3,-0.001126813869,NONE,NONE,2025.11.17 09:00:00,1.1612600000,2025.10.27 09:00:00,1.1625700000,2025.11.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.17 10:05:00,GBP,GBPUSD,1,6,-0.011146221919,SHORT,SELL,2025.11.17 09:00:00,1.3174400000,2025.10.27 09:00:00,1.3322900000,2025.11.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.17 10:05:00,AUD,AUDUSD,1,2,-0.000688104959,LONG,BUY,2025.11.17 09:00:00,0.6535200000,2025.10.27 09:00:00,0.6539700000,2025.11.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.17 10:05:00,NZD,NZDUSD,1,7,-0.013205386271,SHORT,SELL,2025.11.17 09:00:00,0.5686700000,2025.10.27 09:00:00,0.5762800000,2025.11.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.17 10:05:00,CAD,USDCAD,-1,4,-0.002846157687,NONE,NONE,2025.11.17 09:00:00,1.4018900000,2025.10.27 09:00:00,1.3979000000,2025.11.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.17 10:05:00,CHF,USDCHF,-1,1,0.004122229786,LONG,SELL,2025.11.17 09:00:00,0.7932600000,2025.10.27 09:00:00,0.7965300000,2025.11.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.17 10:05:00,JPY,USDJPY,-1,5,-0.011093440906,NONE,NONE,2025.11.17 09:00:00,154.6860000000,2025.10.27 09:00:00,152.9700000000,2025.11.24 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.24 10:05:00,EUR,EURUSD,1,1,-0.002426511370,LONG,BUY,2025.11.24 09:00:00,1.1511200000,2025.11.03 09:00:00,1.1539200000,2025.12.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.24 10:05:00,GBP,GBPUSD,1,2,-0.003638494972,LONG,BUY,2025.11.24 09:00:00,1.3089500000,2025.11.03 09:00:00,1.3137300000,2025.12.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.24 10:05:00,AUD,AUDUSD,1,5,-0.014131579349,NONE,NONE,2025.11.24 09:00:00,0.6460100000,2025.11.03 09:00:00,0.6552700000,2025.12.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.24 10:05:00,NZD,NZDUSD,1,7,-0.020933077057,SHORT,SELL,2025.11.24 09:00:00,0.5603200000,2025.11.03 09:00:00,0.5723000000,2025.12.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.24 10:05:00,CAD,USDCAD,-1,4,-0.006041139308,NONE,NONE,2025.11.24 09:00:00,1.4103300000,2025.11.03 09:00:00,1.4018100000,2025.12.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.24 10:05:00,CHF,USDCHF,-1,3,-0.005988319690,NONE,NONE,2025.11.24 09:00:00,0.8099100000,2025.11.03 09:00:00,0.8050600000,2025.12.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.11.24 10:05:00,JPY,USDJPY,-1,6,-0.017425957216,SHORT,BUY,2025.11.24 09:00:00,156.8350000000,2025.11.03 09:00:00,154.1020000000,2025.12.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.01 10:05:00,EUR,EURUSD,1,3,0.003397567238,NONE,NONE,2025.12.01 09:00:00,1.1606400000,2025.11.10 09:00:00,1.1567100000,2025.12.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.01 10:05:00,GBP,GBPUSD,1,2,0.004803818732,LONG,BUY,2025.12.01 09:00:00,1.3219400000,2025.11.10 09:00:00,1.3156200000,2025.12.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.01 10:05:00,AUD,AUDUSD,1,4,0.003339511941,NONE,NONE,2025.12.01 09:00:00,0.6549700000,2025.11.10 09:00:00,0.6527900000,2025.12.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.01 10:05:00,NZD,NZDUSD,1,1,0.018033368832,LONG,BUY,2025.12.01 09:00:00,0.5735600000,2025.11.10 09:00:00,0.5634000000,2025.12.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.01 10:05:00,CAD,USDCAD,-1,6,0.002611320971,SHORT,BUY,2025.12.01 09:00:00,1.3977600000,2025.11.10 09:00:00,1.4014100000,2025.12.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.01 10:05:00,CHF,USDCHF,-1,5,0.002750843302,NONE,NONE,2025.12.01 09:00:00,0.8033900000,2025.11.10 09:00:00,0.8056000000,2025.12.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.01 10:05:00,JPY,USDJPY,-1,7,-0.008477303741,SHORT,BUY,2025.12.01 09:00:00,155.3560000000,2025.11.10 09:00:00,154.0390000000,2025.12.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.08 10:05:00,EUR,EURUSD,1,5,0.003875101183,NONE,NONE,2025.12.08 09:00:00,1.1657600000,2025.11.17 09:00:00,1.1612600000,2025.12.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.08 10:05:00,GBP,GBPUSD,1,4,0.011378127277,NONE,NONE,2025.12.08 09:00:00,1.3324300000,2025.11.17 09:00:00,1.3174400000,2025.12.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.08 10:05:00,AUD,AUDUSD,1,2,0.015515975028,LONG,BUY,2025.12.08 09:00:00,0.6636600000,2025.11.17 09:00:00,0.6535200000,2025.12.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.08 10:05:00,NZD,NZDUSD,1,1,0.015896741520,LONG,BUY,2025.12.08 09:00:00,0.5777100000,2025.11.17 09:00:00,0.5686700000,2025.12.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.08 10:05:00,CAD,USDCAD,-1,3,0.014083997627,NONE,NONE,2025.12.08 09:00:00,1.3824200000,2025.11.17 09:00:00,1.4018900000,2025.12.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.08 10:05:00,CHF,USDCHF,-1,7,-0.012547613713,SHORT,BUY,2025.12.08 09:00:00,0.8033400000,2025.11.17 09:00:00,0.7932600000,2025.12.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.08 10:05:00,JPY,USDJPY,-1,6,-0.004254990441,SHORT,BUY,2025.12.08 09:00:00,155.3470000000,2025.11.17 09:00:00,154.6860000000,2025.12.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.15 10:05:00,EUR,EURUSD,1,5,0.018816457016,NONE,NONE,2025.12.15 09:00:00,1.1727800000,2025.11.24 09:00:00,1.1511200000,2025.12.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.15 10:05:00,GBP,GBPUSD,1,4,0.020894610184,NONE,NONE,2025.12.15 09:00:00,1.3363000000,2025.11.24 09:00:00,1.3089500000,2025.12.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.15 10:05:00,AUD,AUDUSD,1,2,0.028807603597,LONG,BUY,2025.12.15 09:00:00,0.6646200000,2025.11.24 09:00:00,0.6460100000,2025.12.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.15 10:05:00,NZD,NZDUSD,1,1,0.031981724729,LONG,BUY,2025.12.15 09:00:00,0.5782400000,2025.11.24 09:00:00,0.5603200000,2025.12.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.15 10:05:00,CAD,USDCAD,-1,3,0.024785281423,NONE,NONE,2025.12.15 09:00:00,1.3762200000,2025.11.24 09:00:00,1.4103300000,2025.12.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.15 10:05:00,CHF,USDCHF,-1,6,0.016823392048,SHORT,BUY,2025.12.15 09:00:00,0.7965100000,2025.11.24 09:00:00,0.8099100000,2025.12.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.15 10:05:00,JPY,USDJPY,-1,7,0.010163792937,SHORT,BUY,2025.12.15 09:00:00,155.2570000000,2025.11.24 09:00:00,156.8350000000,2025.12.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.22 10:05:00,EUR,EURUSD,1,5,0.010502826027,NONE,NONE,2025.12.22 09:00:00,1.1728300000,2025.12.01 09:00:00,1.1606400000,2025.12.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.22 10:05:00,GBP,GBPUSD,1,1,0.014645142745,LONG,BUY,2025.12.22 09:00:00,1.3413000000,2025.12.01 09:00:00,1.3219400000,2025.12.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.22 10:05:00,AUD,AUDUSD,1,3,0.013557872880,NONE,NONE,2025.12.22 09:00:00,0.6638500000,2025.12.01 09:00:00,0.6549700000,2025.12.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.22 10:05:00,NZD,NZDUSD,1,6,0.007374991283,SHORT,SELL,2025.12.22 09:00:00,0.5777900000,2025.12.01 09:00:00,0.5735600000,2025.12.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.22 10:05:00,CAD,USDCAD,-1,2,0.014273378372,LONG,SELL,2025.12.22 09:00:00,1.3780900000,2025.12.01 09:00:00,1.3977600000,2025.12.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.22 10:05:00,CHF,USDCHF,-1,4,0.011303986606,NONE,NONE,2025.12.22 09:00:00,0.7944100000,2025.12.01 09:00:00,0.8033900000,2025.12.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.12.22 10:05:00,JPY,USDJPY,-1,7,-0.013537539368,SHORT,BUY,2025.12.22 09:00:00,157.4880000000,2025.12.01 09:00:00,155.3560000000,2025.12.29 10:05:00
