sequence,event,timestamp,segment,direction,setup_timestamp,frozen_boundary,retest_candle_number,confirmation_timestamp,entry_timestamp,stop_level,exit_type,cancellation_reason,bid,ask,spread_points,confirmation_atr,effective_spread_limit_points
165,SETUP,2025.12.22 14:00:00.000,2025_S4,BUY,2025.12.22 14:00:00.000,1.1737600000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
166,CANCEL,2025.12.22 21:00:00.549,2025_S4,BUY,2025.12.22 14:00:00.000,1.1737600000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
167,SETUP,2025.12.23 03:00:00.000,2025_S4,BUY,2025.12.23 03:00:00.000,1.1769700000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
168,CONFIRMATION,2025.12.23 09:00:00.623,2025_S4,BUY,2025.12.23 03:00:00.000,1.1769700000,5,2025.12.23 08:00:00.000,,0.0000000000,,,1.1770500000,1.1771700000,12.00000000,0.000890929462,17.818589232449
169,ENTRY,2025.12.23 09:00:00.623,2025_S4,BUY,2025.12.23 03:00:00.000,1.1769700000,5,2025.12.23 08:00:00.000,2025.12.23 09:00:00.623,1.1753881411,,,1.1770500000,1.1771700000,12.00000000,0.000890929462,17.818589232449
170,OPEN_AT_BOUNDARY,2025.12.24 00:00:00.000,2025_S4,BUY,,0.0000000000,0,,2025.12.23 09:00:00.000,1.1753881411,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
1,SETUP,2026.01.20 11:00:00.000,2026_P1,BUY,2026.01.20 11:00:00.000,1.1721200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
2,CONFIRMATION,2026.01.20 13:00:00.346,2026_P1,BUY,2026.01.20 11:00:00.000,1.1721200000,1,2026.01.20 12:00:00.000,,0.0000000000,,,1.1730800000,1.1732000000,12.00000000,0.001294825732,25.896514636147
3,ENTRY,2026.01.20 13:00:00.346,2026_P1,BUY,2026.01.20 11:00:00.000,1.1721200000,1,2026.01.20 12:00:00.000,2026.01.20 13:00:00.346,1.1706103485,,,1.1730800000,1.1732000000,12.00000000,0.001294825732,25.896514636147
4,EXIT,2026.01.20 22:00:00.055,2026_P1,BUY,,0.0000000000,0,,2026.01.20 13:00:00.000,1.1706103485,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
5,SETUP,2026.01.22 15:00:00.000,2026_P1,BUY,2026.01.22 15:00:00.000,1.1710900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
6,CONFIRMATION,2026.01.22 17:00:00.111,2026_P1,BUY,2026.01.22 15:00:00.000,1.1710900000,1,2026.01.22 16:00:00.000,,0.0000000000,,,1.1719000000,1.1720900000,19.00000000,0.001216696876,24.333937527425
7,ENTRY,2026.01.22 17:00:00.111,2026_P1,BUY,2026.01.22 15:00:00.000,1.1710900000,1,2026.01.22 16:00:00.000,2026.01.22 17:00:00.111,1.1696566062,,,1.1719000000,1.1720900000,19.00000000,0.001216696876,24.333937527425
8,EXIT,2026.01.23 09:00:00.601,2026_P1,BUY,,0.0000000000,0,,2026.01.22 17:00:00.000,1.1696566062,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
9,SETUP,2026.01.23 18:00:00.000,2026_P1,BUY,2026.01.23 18:00:00.000,1.1760500000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
10,CANCEL,2026.01.26 01:00:00.552,2026_P1,BUY,2026.01.23 18:00:00.000,1.1760500000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
11,SETUP,2026.01.26 00:00:00.000,2026_P1,BUY,2026.01.26 00:00:00.000,1.1832700000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
12,CANCEL,2026.01.26 07:00:01.164,2026_P1,BUY,2026.01.26 00:00:00.000,1.1832700000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
13,SETUP,2026.01.27 14:00:00.000,2026_P1,BUY,2026.01.27 14:00:00.000,1.1906200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
14,CANCEL,2026.01.27 21:00:00.618,2026_P1,BUY,2026.01.27 14:00:00.000,1.1906200000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
15,SETUP,2026.01.27 22:00:00.000,2026_P1,BUY,2026.01.27 22:00:00.000,1.1989500000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
16,CONFIRMATION,2026.01.28 05:00:00.635,2026_P1,BUY,2026.01.27 22:00:00.000,1.1989500000,6,2026.01.28 04:00:00.000,,0.0000000000,,,1.1997200000,1.1998400000,12.00000000,0.002389740891,30.000000000000
17,ENTRY,2026.01.28 05:00:00.635,2026_P1,BUY,2026.01.27 22:00:00.000,1.1989500000,6,2026.01.28 04:00:00.000,2026.01.28 05:00:00.635,1.1950605182,,,1.1997200000,1.1998400000,12.00000000,0.002389740891,30.000000000000
18,EXIT,2026.01.28 14:00:00.117,2026_P1,BUY,,0.0000000000,0,,2026.01.28 05:00:00.000,1.1950605182,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
19,SETUP,2026.01.30 22:00:00.000,2026_P1,SELL,2026.01.30 22:00:00.000,1.1854000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
20,CONFIRMATION,2026.02.02 00:00:18.594,2026_P1,SELL,2026.01.30 22:00:00.000,1.1854000000,1,2026.01.30 23:00:00.000,,0.0000000000,,,1.1846200000,1.1859300000,131.00000000,0.002213523204,30.000000000000
21,ENTRY_BLOCK,2026.02.02 00:00:18.594,2026_P1,SELL,2026.01.30 22:00:00.000,1.1854000000,1,2026.01.30 23:00:00.000,,0.0000000000,,SPREAD,1.1846200000,1.1859300000,131.00000000,0.002213523204,30.000000000000
22,SETUP,2026.02.02 15:00:00.000,2026_P1,SELL,2026.02.02 15:00:00.000,1.1838700000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
23,CANCEL,2026.02.02 22:00:00.061,2026_P1,SELL,2026.02.02 15:00:00.000,1.1838700000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
24,SETUP,2026.02.04 17:00:00.000,2026_P1,SELL,2026.02.04 17:00:00.000,1.1801900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
25,CONFIRMATION,2026.02.04 19:00:00.187,2026_P1,SELL,2026.02.04 17:00:00.000,1.1801900000,1,2026.02.04 18:00:00.000,,0.0000000000,,,1.1802000000,1.1803200000,12.00000000,0.001479797500,29.595949993908
26,ENTRY,2026.02.04 19:00:00.187,2026_P1,SELL,2026.02.04 17:00:00.000,1.1801900000,1,2026.02.04 18:00:00.000,2026.02.04 19:00:00.187,1.1831595950,,,1.1802000000,1.1803200000,12.00000000,0.001479797500,29.595949993908
27,EXIT,2026.02.05 16:00:00.083,2026_P1,SELL,,0.0000000000,0,,2026.02.04 19:00:00.000,1.1831595950,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
28,SETUP,2026.02.05 23:00:00.000,2026_P1,SELL,2026.02.05 23:00:00.000,1.1779100000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
29,CONFIRMATION,2026.02.06 02:00:00.176,2026_P1,SELL,2026.02.05 23:00:00.000,1.1779100000,2,2026.02.06 01:00:00.000,,0.0000000000,,,1.1776000000,1.1777200000,12.00000000,0.001275019341,25.500386820464
30,ENTRY,2026.02.06 02:00:00.176,2026_P1,SELL,2026.02.05 23:00:00.000,1.1779100000,2,2026.02.06 01:00:00.000,2026.02.06 02:00:00.176,1.1801500387,,,1.1776000000,1.1777200000,12.00000000,0.001275019341,25.500386820464
31,EXIT,2026.02.06 07:16:58.465,2026_P1,SELL,,0.0000000000,0,,2026.02.06 02:00:00.000,1.1801500387,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
32,SETUP,2026.02.09 02:00:00.000,2026_P1,BUY,2026.02.09 02:00:00.000,1.1825500000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
33,CANCEL,2026.02.09 05:00:40.591,2026_P1,BUY,2026.02.09 02:00:00.000,1.1825500000,2,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
34,SETUP,2026.02.09 07:00:00.000,2026_P1,BUY,2026.02.09 07:00:00.000,1.1832400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
35,CANCEL,2026.02.09 14:00:00.194,2026_P1,BUY,2026.02.09 07:00:00.000,1.1832400000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
36,SETUP,2026.02.09 14:00:00.000,2026_P1,BUY,2026.02.09 14:00:00.000,1.1871400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
37,CANCEL,2026.02.09 21:00:00.369,2026_P1,BUY,2026.02.09 14:00:00.000,1.1871400000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
38,SETUP,2026.02.13 08:00:00.000,2026_P1,SELL,2026.02.13 08:00:00.000,1.1855700000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
39,CANCEL,2026.02.13 11:00:00.167,2026_P1,SELL,2026.02.13 08:00:00.000,1.1855700000,2,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
40,SETUP,2026.02.17 02:00:00.000,2026_P1,SELL,2026.02.17 02:00:00.000,1.1844000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
41,CONFIRMATION,2026.02.17 04:00:00.156,2026_P1,SELL,2026.02.17 02:00:00.000,1.1844000000,1,2026.02.17 03:00:00.000,,0.0000000000,,,1.1843700000,1.1844900000,12.00000000,0.000732401020,14.648020408577
42,ENTRY,2026.02.17 04:00:00.156,2026_P1,SELL,2026.02.17 02:00:00.000,1.1844000000,1,2026.02.17 03:00:00.000,2026.02.17 04:00:00.156,1.1858348020,,,1.1843700000,1.1844900000,12.00000000,0.000732401020,14.648020408577
43,EXIT,2026.02.18 00:00:00.202,2026_P1,SELL,,0.0000000000,0,,2026.02.17 04:00:00.000,1.1858348020,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
44,SETUP,2026.02.18 15:00:00.000,2026_P1,SELL,2026.02.18 15:00:00.000,1.1827800000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
45,CANCEL,2026.02.18 22:00:00.130,2026_P1,SELL,2026.02.18 15:00:00.000,1.1827800000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
46,SETUP,2026.02.18 21:00:00.000,2026_P1,SELL,2026.02.18 21:00:00.000,1.1786900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
47,CONFIRMATION,2026.02.18 23:00:00.221,2026_P1,SELL,2026.02.18 21:00:00.000,1.1786900000,1,2026.02.18 22:00:00.000,,0.0000000000,,,1.1783000000,1.1784200000,12.00000000,0.001149794380,22.995887591161
48,ENTRY,2026.02.18 23:00:00.221,2026_P1,SELL,2026.02.18 21:00:00.000,1.1786900000,1,2026.02.18 22:00:00.000,2026.02.18 23:00:00.221,1.1805995888,,,1.1783000000,1.1784200000,12.00000000,0.001149794380,22.995887591161
49,EXIT,2026.02.19 09:00:00.228,2026_P1,SELL,,0.0000000000,0,,2026.02.18 23:00:00.000,1.1805995888,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
50,SETUP,2026.02.19 14:00:00.000,2026_P1,SELL,2026.02.19 14:00:00.000,1.1776000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
51,CANCEL,2026.02.19 21:00:00.344,2026_P1,SELL,2026.02.19 14:00:00.000,1.1776000000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
52,SETUP,2026.02.23 01:00:00.000,2026_P1,BUY,2026.02.23 01:00:00.000,1.1806900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
53,CANCEL,2026.02.23 07:00:06.120,2026_P1,BUY,2026.02.23 01:00:00.000,1.1806900000,5,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
54,SETUP,2026.02.24 06:00:00.000,2026_P1,SELL,2026.02.24 06:00:00.000,1.1770900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
55,CANCEL,2026.02.24 13:00:00.147,2026_P1,SELL,2026.02.24 06:00:00.000,1.1770900000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
56,SETUP,2026.02.26 01:00:00.000,2026_P1,BUY,2026.02.26 01:00:00.000,1.1813600000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
57,CONFIRMATION,2026.02.26 03:00:00.153,2026_P1,BUY,2026.02.26 01:00:00.000,1.1813600000,1,2026.02.26 02:00:00.000,,0.0000000000,,,1.1818400000,1.1819700000,13.00000000,0.000957779886,19.155597719301
58,ENTRY,2026.02.26 03:00:00.153,2026_P1,BUY,2026.02.26 01:00:00.000,1.1813600000,1,2026.02.26 02:00:00.000,2026.02.26 03:00:00.153,1.1800544402,,,1.1818400000,1.1819700000,13.00000000,0.000957779886,19.155597719301
59,EXIT,2026.02.26 11:00:00.310,2026_P1,BUY,,0.0000000000,0,,2026.02.26 03:00:00.000,1.1800544402,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
60,SETUP,2026.02.26 19:00:00.000,2026_P1,SELL,2026.02.26 19:00:00.000,1.1780300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
61,CANCEL,2026.02.27 02:00:00.439,2026_P1,SELL,2026.02.26 19:00:00.000,1.1780300000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
62,SETUP,2026.02.27 18:00:00.000,2026_P1,BUY,2026.02.27 18:00:00.000,1.1821000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
63,CANCEL,2026.03.02 01:00:00.108,2026_P1,BUY,2026.02.27 18:00:00.000,1.1821000000,6,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
64,SETUP,2026.03.02 00:00:00.000,2026_P1,SELL,2026.03.02 00:00:00.000,1.1789400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
65,CONFIRMATION,2026.03.02 05:00:00.076,2026_P1,SELL,2026.03.02 00:00:00.000,1.1789400000,4,2026.03.02 04:00:00.000,,0.0000000000,,,1.1788100000,1.1789300000,12.00000000,0.001637123613,30.000000000000
66,ENTRY,2026.03.02 05:00:00.076,2026_P1,SELL,2026.03.02 00:00:00.000,1.1789400000,4,2026.03.02 04:00:00.000,2026.03.02 05:00:00.076,1.1820842472,,,1.1788100000,1.1789300000,12.00000000,0.001637123613,30.000000000000
67,EXIT,2026.03.04 13:00:00.175,2026_P1,SELL,,0.0000000000,0,,2026.03.02 05:00:00.000,1.1820842472,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
68,SETUP,2026.03.06 14:00:00.000,2026_P1,SELL,2026.03.06 14:00:00.000,1.1558200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
69,CONFIRMATION,2026.03.06 16:00:00.166,2026_P1,SELL,2026.03.06 14:00:00.000,1.1558200000,1,2026.03.06 15:00:00.000,,0.0000000000,,,1.1554300000,1.1555600000,13.00000000,0.001803872013,30.000000000000
70,ENTRY,2026.03.06 16:00:00.166,2026_P1,SELL,2026.03.06 14:00:00.000,1.1558200000,1,2026.03.06 15:00:00.000,2026.03.06 16:00:00.166,1.1590377440,,,1.1554300000,1.1555600000,13.00000000,0.001803872013,30.000000000000
71,EXIT,2026.03.06 17:02:05.887,2026_P1,SELL,,0.0000000000,0,,2026.03.06 16:00:00.000,1.1590377440,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
72,SETUP,2026.03.09 01:00:00.000,2026_P1,SELL,2026.03.09 01:00:00.000,1.1541700000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
73,CANCEL,2026.03.09 08:00:00.139,2026_P1,SELL,2026.03.09 01:00:00.000,1.1541700000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
74,SETUP,2026.03.10 10:00:00.000,2026_P1,BUY,2026.03.10 10:00:00.000,1.1644900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
75,CANCEL,2026.03.10 12:00:00.210,2026_P1,BUY,2026.03.10 10:00:00.000,1.1644900000,1,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
76,SETUP,2026.03.11 12:00:00.000,2026_P1,SELL,2026.03.11 12:00:00.000,1.1602300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
77,CONFIRMATION,2026.03.11 15:00:00.403,2026_P1,SELL,2026.03.11 12:00:00.000,1.1602300000,2,2026.03.11 14:00:00.000,,0.0000000000,,,1.1593500000,1.1594700000,12.00000000,0.001697674322,30.000000000000
78,ENTRY,2026.03.11 15:00:00.403,2026_P1,SELL,2026.03.11 12:00:00.000,1.1602300000,2,2026.03.11 14:00:00.000,2026.03.11 15:00:00.403,1.1627453486,,,1.1593500000,1.1594700000,12.00000000,0.001697674322,30.000000000000
79,EXIT,2026.03.12 13:00:00.355,2026_P1,SELL,,0.0000000000,0,,2026.03.11 15:00:00.000,1.1627453486,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
80,SETUP,2026.03.12 16:00:00.000,2026_P1,SELL,2026.03.12 16:00:00.000,1.1531400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
81,CONFIRMATION,2026.03.12 18:00:00.274,2026_P1,SELL,2026.03.12 16:00:00.000,1.1531400000,1,2026.03.12 17:00:00.000,,0.0000000000,,,1.1519600000,1.1520900000,13.00000000,0.001621638332,30.000000000000
82,ENTRY,2026.03.12 18:00:00.274,2026_P1,SELL,2026.03.12 16:00:00.000,1.1531400000,1,2026.03.12 17:00:00.000,2026.03.12 18:00:00.274,1.1552032767,,,1.1519600000,1.1520900000,13.00000000,0.001621638332,30.000000000000
83,EXIT,2026.03.16 14:00:00.132,2026_P1,SELL,,0.0000000000,0,,2026.03.12 18:00:00.000,1.1552032767,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
84,SETUP,2026.03.18 15:00:00.000,2026_P1,SELL,2026.03.18 15:00:00.000,1.1517400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
85,CONFIRMATION,2026.03.18 18:00:00.309,2026_P1,SELL,2026.03.18 15:00:00.000,1.1517400000,2,2026.03.18 17:00:00.000,,0.0000000000,,,1.1515700000,1.1516900000,12.00000000,0.001630533093,30.000000000000
86,ENTRY,2026.03.18 18:00:00.309,2026_P1,SELL,2026.03.18 15:00:00.000,1.1517400000,2,2026.03.18 17:00:00.000,2026.03.18 18:00:00.309,1.1548310662,,,1.1515700000,1.1516900000,12.00000000,0.001630533093,30.000000000000
87,EXIT,2026.03.19 17:00:00.274,2026_P1,SELL,,0.0000000000,0,,2026.03.18 18:00:00.000,1.1548310662,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
88,SETUP,2026.03.19 20:00:00.000,2026_P1,BUY,2026.03.19 20:00:00.000,1.1538200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
89,CANCEL,2026.03.20 03:00:00.208,2026_P1,BUY,2026.03.19 20:00:00.000,1.1538200000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
90,SETUP,2026.03.20 17:00:00.000,2026_P1,SELL,2026.03.20 17:00:00.000,1.1534500000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
91,CANCEL,2026.03.20 19:00:00.348,2026_P1,SELL,2026.03.20 17:00:00.000,1.1534500000,1,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
92,SETUP,2026.03.23 12:00:00.000,2026_P1,SELL,2026.03.23 12:00:00.000,1.1519800000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
93,CANCEL,2026.03.23 15:00:00.206,2026_P1,SELL,2026.03.23 12:00:00.000,1.1519800000,2,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
94,SETUP,2026.03.26 14:00:00.000,2026_P1,SELL,2026.03.26 14:00:00.000,1.1546900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
95,CONFIRMATION,2026.03.26 17:00:00.239,2026_P1,SELL,2026.03.26 14:00:00.000,1.1546900000,2,2026.03.26 16:00:00.000,,0.0000000000,,,1.1541700000,1.1542900000,12.00000000,0.001497170558,29.943411165005
96,ENTRY,2026.03.26 17:00:00.239,2026_P1,SELL,2026.03.26 14:00:00.000,1.1546900000,2,2026.03.26 16:00:00.000,2026.03.26 17:00:00.239,1.1571643411,,,1.1541700000,1.1542900000,12.00000000,0.001497170558,29.943411165005
97,EXIT,2026.03.31 04:00:00.803,2026_P1,SELL,,0.0000000000,0,,2026.03.26 17:00:00.000,1.1571643411,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
98,SETUP,2026.03.31 16:00:00.000,2026_P1,BUY,2026.03.31 16:00:00.000,1.1509200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
99,CANCEL,2026.03.31 18:00:00.175,2026_P1,BUY,2026.03.31 16:00:00.000,1.1509200000,1,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
100,SETUP,2026.04.01 02:00:00.000,2026_P1,BUY,2026.04.01 02:00:00.000,1.1562900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
101,CONFIRMATION,2026.04.01 06:00:00.245,2026_P1,BUY,2026.04.01 02:00:00.000,1.1562900000,3,2026.04.01 05:00:00.000,,0.0000000000,,,1.1568000000,1.1569300000,13.00000000,0.001603099763,30.000000000000
102,ENTRY,2026.04.01 06:00:00.245,2026_P1,BUY,2026.04.01 02:00:00.000,1.1562900000,3,2026.04.01 05:00:00.000,2026.04.01 06:00:00.245,1.1537238005,,,1.1568000000,1.1569300000,13.00000000,0.001603099763,30.000000000000
103,EXIT,2026.04.02 05:00:00.170,2026_P1,BUY,,0.0000000000,0,,2026.04.01 06:00:00.000,1.1537238005,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
104,SETUP,2026.04.02 06:00:00.000,2026_P1,SELL,2026.04.02 06:00:00.000,1.1543300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
105,CANCEL,2026.04.02 13:00:00.142,2026_P1,SELL,2026.04.02 06:00:00.000,1.1543300000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
106,SETUP,2026.04.02 13:00:00.000,2026_P1,SELL,2026.04.02 13:00:00.000,1.1514600000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
107,CANCEL,2026.04.02 18:00:00.575,2026_P1,SELL,2026.04.02 13:00:00.000,1.1514600000,4,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
108,SETUP,2026.04.03 21:00:00.000,2026_P1,SELL,2026.04.03 21:00:00.000,1.1516200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
109,CONFIRMATION,2026.04.06 00:00:10.671,2026_P1,SELL,2026.04.03 21:00:00.000,1.1516200000,2,2026.04.03 23:00:00.000,,0.0000000000,,,1.1516100000,1.1529200000,131.00000000,0.001001760417,20.035208335597
110,ENTRY_BLOCK,2026.04.06 00:00:10.671,2026_P1,SELL,2026.04.03 21:00:00.000,1.1516200000,2,2026.04.03 23:00:00.000,,0.0000000000,,SPREAD,1.1516100000,1.1529200000,131.00000000,0.001001760417,20.035208335597
111,SETUP,2026.04.06 10:00:00.000,2026_P1,BUY,2026.04.06 10:00:00.000,1.1546200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
112,CONFIRMATION,2026.04.06 14:00:00.394,2026_P1,BUY,2026.04.06 10:00:00.000,1.1546200000,3,2026.04.06 13:00:00.000,,0.0000000000,,,1.1547700000,1.1549000000,13.00000000,0.001311580202,26.231604048302
113,ENTRY,2026.04.06 14:00:00.394,2026_P1,BUY,2026.04.06 10:00:00.000,1.1546200000,3,2026.04.06 13:00:00.000,2026.04.06 14:00:00.394,1.1522768396,,,1.1547700000,1.1549000000,13.00000000,0.001311580202,26.231604048302
114,EXIT,2026.04.07 05:00:00.192,2026_P1,BUY,,0.0000000000,0,,2026.04.06 14:00:00.000,1.1522768396,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
115,SETUP,2026.04.07 11:00:00.000,2026_P1,BUY,2026.04.07 11:00:00.000,1.1571000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
116,CONFIRMATION,2026.04.07 18:00:00.351,2026_P1,BUY,2026.04.07 11:00:00.000,1.1571000000,6,2026.04.07 17:00:00.000,,0.0000000000,,,1.1571200000,1.1572500000,13.00000000,0.001323416134,26.468322676357
117,ENTRY,2026.04.07 18:00:00.351,2026_P1,BUY,2026.04.07 11:00:00.000,1.1571000000,6,2026.04.07 17:00:00.000,2026.04.07 18:00:00.351,1.1546031677,,,1.1571200000,1.1572500000,13.00000000,0.001323416134,26.468322676357
