schema,time,dataset,execution_layer,canonical_symbol,resolved_symbol,event_type,reason_code,details,dry_run
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=31,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=32,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=33,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=34,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=35,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,deal=36,NO
SOLTRADE_V28_EVENT_V1,2026.05.04 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EURUSD,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
SOLTRADE_V28_EVENT_V1,2026.05.04 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
SOLTRADE_V28_EVENT_V1,2026.05.04 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
SOLTRADE_V28_EVENT_V1,2026.05.04 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
SOLTRADE_V28_EVENT_V1,2026.05.04 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
SOLTRADE_V28_EVENT_V1,2026.05.04 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
