condition,source_dataset,source_date_not_normalized_to_utc_plus_3,source_segment_previous_day_balance_proxy_usd,source_segment_realized_cash_flow_proxy_usd,source_segment_end_of_date_balance_proxy_usd,midnight_balance_utc_plus_3_usd,midnight_equity_utc_plus_3_usd,intraday_minimum_equity_usd,official_profitable_day_calculation_usd,authoritative_status,continuity_note
NORMAL,V28_2025_DEVELOPMENT,2025-03-05,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-06,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-07,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-08,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-09,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-10,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-11,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-12,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-13,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-14,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-15,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-16,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-17,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-18,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-19,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-20,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-21,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-22,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-23,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-24,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-25,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-26,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-27,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-28,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-29,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-30,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-03-31,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-01,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-02,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-03,9838.4074659013,0.0000000000,9838.4074659013,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-04,9838.4074659013,-52.0419794881,9786.3654864132,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-05,9786.3654864132,0.0000000000,9786.3654864132,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-06,9786.3654864132,0.0000000000,9786.3654864132,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-07,9786.3654864132,411.2693949295,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-08,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-09,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-10,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-11,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-12,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-13,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-14,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-15,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-16,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-17,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-18,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-19,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-20,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-21,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-22,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-23,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-24,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-25,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-26,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-27,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-28,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-29,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-04-30,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-01,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-02,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-03,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-04,10197.6348813427,0.0000000000,10197.6348813427,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-05,10197.6348813427,397.0595531557,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-06,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-07,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-08,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-09,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-10,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-11,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-12,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-13,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-14,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-15,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-16,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-17,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-18,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-19,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-20,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-21,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-22,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-23,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-24,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-25,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-26,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-27,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-28,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-29,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-30,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-05-31,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-01,10594.6944344984,0.0000000000,10594.6944344984,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-02,10594.6944344984,96.8624263505,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-03,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-04,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-05,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-06,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-07,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-08,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-09,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-10,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-11,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-12,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-13,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-14,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-15,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-16,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-17,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-18,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-19,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-20,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-21,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-22,10691.5568608490,0.0000000000,10691.5568608490,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-23,10691.5568608490,-56.7976105114,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-24,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-25,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-26,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-27,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-28,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-29,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-06-30,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-01,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-02,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-03,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-04,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-05,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-06,10634.7592503375,0.0000000000,10634.7592503375,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-07,10634.7592503375,130.2403584597,10764.9996087972,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-08,10764.9996087972,0.0000000000,10764.9996087972,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-09,10764.9996087972,0.0000000000,10764.9996087972,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-10,10764.9996087972,0.0000000000,10764.9996087972,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-11,10764.9996087972,0.0000000000,10764.9996087972,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-12,10764.9996087972,0.0000000000,10764.9996087972,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-13,10764.9996087972,0.0000000000,10764.9996087972,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-14,10764.9996087972,0.0000000000,10764.9996087972,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-15,10764.9996087972,-55.7417940133,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-16,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-17,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-18,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-19,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-20,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-21,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-22,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-23,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-24,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-25,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-26,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-27,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-28,10709.2578147839,0.0000000000,10709.2578147839,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-29,10709.2578147839,-113.0993765180,10596.1584382659,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-30,10596.1584382659,-59.4505641271,10536.7078741389,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-07-31,10536.7078741389,0.0000000000,10536.7078741389,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-01,10536.7078741389,0.0000000000,10536.7078741389,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-02,10536.7078741389,0.0000000000,10536.7078741389,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-03,10536.7078741389,0.0000000000,10536.7078741389,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-04,10536.7078741389,-82.6990800429,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-05,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-06,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-07,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-08,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-09,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-10,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-11,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-12,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-13,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-14,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-15,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-16,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-17,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-18,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-19,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-20,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-21,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-22,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-23,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-24,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-25,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-26,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-27,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-28,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-29,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-30,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-08-31,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-09-01,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-09-02,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-09-03,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
NORMAL,V28_2025_DEVELOPMENT,2025-09-04,10454.0087940960,0.0000000000,10454.0087940960,,,,,INSUFFICIENT_EVIDENCE,
