schema,time,dataset,execution_layer,symbol,record_type,signal_time,scheduled_exit,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.09 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_ATTEMPT,2026.03.09 02:05:00,2026.03.13 23:55:00,BUY,1.3316500000,0.0000000000,16,0.0000,0.01000000,30.86000000,1.3007900000,27,27,10009,NO,0.010283571429
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.09 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2026.03.09 02:05:00,2026.03.13 23:55:00,BUY,0.6981000000,0.0000000000,17,0.0000,0.02000000,47.10000000,0.6745500000,28,28,10009,NO,0.007847142857
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.09 02:05:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2026.03.09 02:05:00,2026.03.13 23:55:00,BUY,0.5857100000,0.0000000000,17,0.0000,0.02000000,38.06000000,0.5666800000,29,29,10009,NO,0.006341428571
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.09 02:05:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_ATTEMPT,2026.03.09 02:05:00,2026.03.13 23:55:00,SELL,1.3589100000,0.0000000000,27,0.0000,0.03000000,45.16755707,1.3793700000,30,30,10009,NO,0.006818571429
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.09 02:05:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_ATTEMPT,2026.03.09 02:05:00,2026.03.13 23:55:00,SELL,0.7804700000,0.0000000000,21,0.0000,0.01000000,24.95070432,0.7998300000,31,31,10009,NO,0.006451428571
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.09 02:05:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_TRANSACTION,NONE,2026.03.13 23:55:00,BUY,1.3316500000,1.3316600000,16,1.0000,0.01000000,30.87000000,1.3007900000,27,27,10009,YES,0.000000000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.09 02:05:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_TRANSACTION,NONE,2026.03.13 23:55:00,BUY,0.6981000000,0.6981100000,17,1.0000,0.02000000,47.12000000,0.6745500000,28,28,10009,YES,0.000000000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.09 02:05:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,2026.03.13 23:55:00,BUY,0.5857100000,0.5857100000,17,0.0000,0.02000000,38.06000000,0.5666800000,29,29,10009,YES,0.000000000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.09 02:05:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_TRANSACTION,NONE,2026.03.13 23:55:00,SELL,1.3589100000,1.3589800000,27,-7.0000,0.03000000,45.01169995,1.3793700000,30,30,10009,YES,0.000000000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.09 02:05:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,2026.03.13 23:55:00,SELL,0.7804700000,0.7804500000,21,2.0000,0.01000000,24.97647984,0.7998300000,31,31,10009,YES,0.000000000000
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EXIT_ATTEMPT,2026.03.13 23:55:00,2026.03.13 23:55:00,BUY,1.1413300000,0.0000000000,0,0.0000,0.02000000,0,0,32,32,10009,NO,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,EXIT_ATTEMPT,2026.03.13 23:55:00,2026.03.13 23:55:00,BUY,1.3220700000,0.0000000000,0,0.0000,0.01000000,0,0,33,33,10009,NO,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_ATTEMPT,2026.03.13 23:55:00,2026.03.13 23:55:00,BUY,0.6980400000,0.0000000000,0,0.0000,0.02000000,0,0,34,34,10009,NO,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:00,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_ATTEMPT,2026.03.13 23:55:00,2026.03.13 23:55:00,BUY,0.5774400000,0.0000000000,0,0.0000,0.02000000,0,0,35,35,10009,NO,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_ATTEMPT,2026.03.13 23:55:00,2026.03.13 23:55:00,SELL,1.3732200000,0.0000000000,0,0.0000,0.03000000,0,0,36,36,10009,NO,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,EXIT_ATTEMPT,2026.03.13 23:55:00,2026.03.13 23:55:00,SELL,0.7915500000,0.0000000000,0,0.0000,0.01000000,0,0,37,37,10009,NO,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EXIT_TRANSACTION,NONE,NONE,BUY,1.1413300000,1.1413300000,0,0.0000,0.02000000,0,0,32,32,10009,YES,WEEKEND_REVERSAL_WEEK_END
SOLTRADE_PHASE6_V27_TRANSACTION_V1,2026.03.13 23:55:01,V27_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,EXIT_TRANSACTION,NONE,NONE,BUY,1.3220700000,1.3220700000,0,0.0000,0.01000000,0,0,33,33,10009,YES,WEEKEND_REVERSAL_WEEK_END
