schema,time,segment_id,record_type,signal_bar_time,position_identifier,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,exit_reason,fill_confirmed
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.17 09:00:00,V2,EXIT_ATTEMPT,2025.09.17 08:00:00,24,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.17 10:00:00,V2,EXIT_ATTEMPT,2025.09.17 09:00:00,24,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.17 11:00:00,V2,EXIT_ATTEMPT,2025.09.17 10:00:00,24,BUY,1.1839900000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,25,25,10009,LONG_EXIT_BREAKOUT,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.17 11:00:00,V2,EXIT_TRANSACTION,NONE,24,BUY,1.1839900000,1.1839900000,0,0.0000,0.08000000,0.00000000,0.0000000000,25,25,10009,LONG_EXIT_BREAKOUT,YES
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.19 15:00:00,V2,ENTRY_ATTEMPT,2025.09.19 14:00:00,0,SELL,1.1736300000,0.0000000000,12,0.0000,0.08000000,24.08000000,1.1766400000,26,26,10009,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.19 16:00:00,V2,EXIT_ATTEMPT,2025.09.19 15:00:00,26,SELL,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.19 17:00:00,V2,EXIT_ATTEMPT,2025.09.19 16:00:00,26,SELL,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.19 17:23:54,V2,EXIT_TRANSACTION,NONE,26,SELL,0.0000000000,1.1766700000,0,0.0000,0.08000000,0.00000000,0.0000000000,27,27,0,STOP_LOSS_EXIT,YES
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.22 13:00:00,V2,ENTRY_ATTEMPT,2025.09.22 12:00:00,0,BUY,1.1776500000,0.0000000000,12,0.0000,0.10000000,24.30000000,1.1752200000,28,28,10009,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.22 14:00:00,V2,EXIT_ATTEMPT,2025.09.22 13:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.22 15:00:00,V2,EXIT_ATTEMPT,2025.09.22 14:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.22 16:00:00,V2,EXIT_ATTEMPT,2025.09.22 15:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.22 17:00:00,V2,EXIT_ATTEMPT,2025.09.22 16:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.22 18:00:00,V2,EXIT_ATTEMPT,2025.09.22 17:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.22 19:00:00,V2,EXIT_ATTEMPT,2025.09.22 18:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.22 20:00:00,V2,EXIT_ATTEMPT,2025.09.22 19:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.22 20:00:00,V2,ENTRY_ATTEMPT,2025.09.22 19:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.09.22 21:00:00,V2,EXIT_ATTEMPT,2025.09.22 20:00:00,28,BUY,0.0000000000,0.0000000000,0,0.0000,0.10000000,0.00000000,0.0000000000,0,0,0,NONE,NO
