schema,symbol,previous_tick,current_tick,gap_seconds,classification,over_six_hours
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.01.27 23:57:56,2023.01.30 00:00:15,172939,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.02.03 23:57:59,2023.02.06 00:00:05,172926,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.02.10 23:57:55,2023.02.13 00:00:06,172931,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.02.17 23:57:48,2023.02.20 00:04:32,173204,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.02.24 23:57:26,2023.02.27 00:04:20,173214,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.03.03 23:57:58,2023.03.06 00:00:11,172933,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.03.10 23:57:59,2023.03.13 00:04:20,173181,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.03.17 23:57:58,2023.03.20 00:04:51,173213,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.03.24 23:57:54,2023.03.27 00:04:04,173170,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.03.31 23:57:59,2023.04.03 00:05:00,173221,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.04.07 23:57:50,2023.04.10 00:04:12,173182,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.04.14 23:57:54,2023.04.17 00:05:00,173226,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.04.21 23:57:55,2023.04.24 00:00:14,172939,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.04.28 23:57:54,2023.05.01 00:10:00,173526,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.05.05 23:57:58,2023.05.08 00:04:06,173168,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.05.12 23:57:41,2023.05.15 00:05:08,173247,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.05.19 23:57:59,2023.05.22 00:00:09,172930,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.05.26 23:57:59,2023.05.29 00:04:05,173166,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.06.02 23:57:56,2023.06.05 00:04:05,173169,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.06.09 23:57:59,2023.06.12 00:05:01,173222,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.06.16 23:57:59,2023.06.19 00:05:00,173221,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.06.23 23:57:55,2023.06.26 00:05:00,173225,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.06.30 23:57:59,2023.07.03 00:04:09,173170,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.07.07 23:57:59,2023.07.10 00:04:48,173209,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.07.14 23:57:58,2023.07.17 00:04:03,173165,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.07.21 23:57:36,2023.07.24 00:05:02,173246,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.07.28 23:57:59,2023.07.31 00:04:04,173165,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.08.04 23:57:51,2023.08.07 00:05:06,173235,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.08.11 23:57:50,2023.08.14 00:10:01,173531,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.08.18 23:57:51,2023.08.21 00:04:04,173173,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.08.25 23:57:52,2023.08.28 00:00:14,172942,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.09.01 23:57:59,2023.09.04 00:00:05,172926,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.09.08 23:57:53,2023.09.11 00:00:08,172935,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.09.15 23:57:53,2023.09.18 00:00:09,172936,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.09.22 23:57:59,2023.09.25 00:00:06,172927,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.09.29 23:57:57,2023.10.02 00:00:03,172926,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.10.06 23:57:59,2023.10.09 00:00:04,172925,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.10.13 23:57:59,2023.10.16 00:00:06,172927,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.10.20 23:57:53,2023.10.23 00:00:09,172936,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.10.27 23:57:59,2023.10.30 00:00:05,172926,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.11.03 23:57:30,2023.11.06 00:00:03,172953,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.11.10 23:57:23,2023.11.13 00:00:03,172960,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.11.17 23:57:24,2023.11.20 00:00:02,172958,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.11.24 23:57:18,2023.11.27 00:00:04,172966,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.12.01 23:57:58,2023.12.04 00:00:06,172928,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.12.08 23:57:59,2023.12.11 00:00:01,172922,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.12.15 23:57:59,2023.12.18 00:00:04,172925,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.12.22 23:57:59,2023.12.27 00:00:07,345728,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.12.27 02:04:33,2023.12.27 04:09:03,7470,NON_WEEKEND_CLOSURE_OR_GAP,False
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2023.12.29 23:57:59,2024.01.02 00:00:30,259351,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.01.05 23:57:59,2024.01.08 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.01.12 23:57:59,2024.01.15 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.01.19 23:57:59,2024.01.22 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.01.26 23:57:59,2024.01.29 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.02.02 23:57:59,2024.02.05 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.02.09 23:57:59,2024.02.12 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.02.16 23:57:59,2024.02.19 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.02.23 23:57:59,2024.02.26 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.03.01 23:57:59,2024.03.04 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.03.08 23:57:59,2024.03.11 00:01:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.03.15 23:57:59,2024.03.18 00:00:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.03.22 23:57:59,2024.03.25 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.03.29 23:57:59,2024.04.01 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.04.05 23:57:59,2024.04.08 00:00:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.04.12 23:57:59,2024.04.15 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.04.19 23:57:59,2024.04.22 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.04.26 23:57:59,2024.04.29 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.05.03 23:57:59,2024.05.06 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.05.10 23:57:59,2024.05.13 00:00:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.05.17 23:57:59,2024.05.20 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.05.24 23:57:59,2024.05.27 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.05.31 23:57:30,2024.06.03 00:00:30,172980,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.06.07 23:57:59,2024.06.10 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.06.14 23:57:59,2024.06.17 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.06.21 23:57:59,2024.06.24 00:00:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.06.28 23:57:59,2024.07.01 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.07.05 23:57:30,2024.07.08 00:00:00,172950,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.07.12 23:57:30,2024.07.15 00:00:00,172950,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.07.19 23:57:59,2024.07.22 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.07.26 23:57:59,2024.07.29 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.08.02 23:57:59,2024.08.05 00:01:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.08.09 23:57:59,2024.08.12 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.08.16 23:57:59,2024.08.19 00:01:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.08.23 23:57:59,2024.08.26 00:00:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.08.30 23:57:59,2024.09.02 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.09.06 23:57:59,2024.09.09 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.09.13 23:57:59,2024.09.16 00:02:00,173041,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.09.20 23:57:59,2024.09.23 00:00:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.09.27 23:57:59,2024.09.30 00:00:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.10.04 23:57:59,2024.10.07 00:00:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.10.11 23:57:59,2024.10.14 00:00:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.10.18 23:57:59,2024.10.21 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.10.25 22:28:59,2024.10.25 23:46:30,4651,NON_WEEKEND_CLOSURE_OR_GAP,False
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.10.25 23:57:59,2024.10.28 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.11.01 23:57:59,2024.11.04 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.11.08 23:57:59,2024.11.11 00:00:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.11.15 23:57:59,2024.11.18 00:01:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.11.22 23:57:59,2024.11.25 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.11.29 23:57:30,2024.12.02 00:00:30,172980,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.12.06 23:57:59,2024.12.09 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.12.13 23:57:59,2024.12.16 00:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.12.20 23:57:59,2024.12.23 00:01:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.12.24 23:59:30,2024.12.26 00:00:30,86460,YEAR_END_HOLIDAY_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCHF,2024.12.27 23:57:59,2024.12.30 00:01:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2017.11.02 23:59:59,2017.11.03 01:00:00,3601,NON_WEEKEND_CLOSURE_OR_GAP,False
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2017.11.03 23:59:59,2017.11.06 01:00:30,176431,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2017.11.11 00:59:59,2017.11.13 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2017.11.18 00:59:59,2017.11.20 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2017.11.25 00:59:59,2017.11.27 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2017.12.02 00:59:59,2017.12.04 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2017.12.09 00:59:59,2017.12.11 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2017.12.16 00:59:59,2017.12.18 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2017.12.23 00:59:59,2017.12.26 07:00:00,280801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2017.12.30 00:59:59,2018.01.02 01:01:00,259261,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.01.06 00:59:59,2018.01.08 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.01.13 00:59:59,2018.01.15 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.01.20 00:59:59,2018.01.22 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.01.27 00:59:59,2018.01.29 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.02.03 00:59:59,2018.02.05 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.02.10 00:59:59,2018.02.12 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.02.17 00:59:59,2018.02.19 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.02.24 00:59:59,2018.02.26 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.03.03 00:59:59,2018.03.05 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.03.10 00:59:59,2018.03.12 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.03.16 23:59:59,2018.03.19 01:01:00,176461,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.03.23 23:59:59,2018.03.26 01:00:01,176402,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.03.31 00:57:59,2018.04.02 01:01:01,172982,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.04.07 00:57:59,2018.04.09 01:01:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.04.14 00:59:59,2018.04.16 01:01:30,172891,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.04.21 00:59:59,2018.04.23 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.04.23 23:59:59,2018.04.24 01:00:00,3601,NON_WEEKEND_CLOSURE_OR_GAP,False
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.04.28 00:59:59,2018.04.30 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.05.05 00:59:30,2018.05.07 01:01:00,172890,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.05.12 00:59:59,2018.05.14 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.05.19 00:59:59,2018.05.21 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.05.26 00:59:59,2018.05.28 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.06.02 00:59:59,2018.06.04 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.06.09 00:59:59,2018.06.11 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.06.16 00:59:59,2018.06.18 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.06.23 00:59:30,2018.06.25 01:01:00,172890,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.06.30 00:59:59,2018.07.02 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.07.07 00:59:59,2018.07.09 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.07.14 00:59:59,2018.07.16 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.07.21 00:59:59,2018.07.23 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.07.28 00:59:59,2018.07.30 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.08.04 00:59:59,2018.08.06 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.08.11 00:59:59,2018.08.13 01:01:30,172891,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.08.18 00:59:59,2018.08.20 01:01:30,172891,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.08.25 00:59:59,2018.08.27 01:02:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.09.01 00:57:59,2018.09.03 01:03:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.09.08 00:57:59,2018.09.10 01:02:00,173041,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.09.15 00:57:59,2018.09.17 01:02:30,173071,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.09.22 00:57:59,2018.09.24 01:02:00,173041,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.09.29 00:58:30,2018.10.01 01:01:00,172950,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.10.06 00:59:59,2018.10.08 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.10.08 23:59:59,2018.10.09 01:00:00,3601,NON_WEEKEND_CLOSURE_OR_GAP,False
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.10.13 00:59:59,2018.10.15 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.10.20 00:57:59,2018.10.22 01:02:00,173041,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.10.27 00:57:59,2018.10.29 01:00:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.11.02 23:57:59,2018.11.05 01:00:00,176521,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.11.10 00:59:59,2018.11.12 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.11.17 00:57:59,2018.11.19 01:02:00,173041,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.11.24 00:57:59,2018.11.26 01:02:00,173041,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.12.01 00:58:30,2018.12.03 01:02:00,173010,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.12.08 00:57:59,2018.12.10 01:01:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.12.15 00:59:59,2018.12.17 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.12.22 00:57:59,2018.12.24 01:00:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.12.24 21:59:59,2018.12.26 06:59:30,118771,YEAR_END_HOLIDAY_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.12.29 00:57:59,2018.12.31 01:02:00,173041,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2018.12.31 23:59:59,2019.01.02 07:00:00,111601,YEAR_END_HOLIDAY_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2019.01.05 00:57:59,2019.01.07 01:04:00,173161,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2019.01.12 00:57:59,2019.01.14 01:01:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2019.01.19 00:59:59,2019.01.21 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2019.01.26 00:57:59,2019.01.28 01:02:30,173071,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDJPY,2019.02.02 00:57:59,2019.02.04 01:02:00,173041,WEEKEND_CLOSURE,True
