schema,dataset,monday,symbol,orientation,evaluation_status,tail,foreign_gap_log_return,lower_5pct_threshold,upper_95pct_threshold,monday_00_h1_open,friday_23_h1_close,oldest_threshold_observation,entry_target,scheduled_exit
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.20 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000163909999,-0.002451590620,0.001255492946,1.3420900000,1.3423100000,2020.09.21 00:00:00,2025.10.20 02:05:00,2025.10.24 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.20 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.000539478261,-0.003982623873,0.001599398215,0.6486000000,0.6489500000,2020.09.21 00:00:00,2025.10.20 02:05:00,2025.10.24 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.20 00:00:00,NZDUSD,1,EVALUATED,NONE,0.000577150119,-0.003676595416,0.001612488556,0.5719400000,0.5716100000,2020.09.14 00:00:00,2025.10.20 02:05:00,2025.10.24 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.20 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000456588436,-0.001229166990,0.001589088595,1.4013800000,1.4020200000,2020.09.21 00:00:00,2025.10.20 02:05:00,2025.10.24 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.20 00:00:00,USDCHF,-1,EVALUATED,UPPER,0.003333168078,-0.001481724727,0.003221343913,0.7907200000,0.7933600000,2020.09.21 00:00:00,2025.10.20 02:05:00,2025.10.24 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.20 00:00:00,USDJPY,-1,EVALUATED,NONE,0.001601409050,-0.002303446024,0.002418714479,150.3720000000,150.6130000000,2020.09.21 00:00:00,2025.10.20 02:05:00,2025.10.24 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.27 00:00:00,EURUSD,1,EVALUATED,NONE,0.000619168442,-0.002892774721,0.001137172767,1.1632100000,1.1624900000,2020.09.28 00:00:00,2025.10.27 02:05:00,2025.10.31 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.27 00:00:00,GBPUSD,1,EVALUATED,NONE,0.000623420344,-0.002451590620,0.001255492946,1.3317800000,1.3309500000,2020.09.28 00:00:00,2025.10.27 02:05:00,2025.10.31 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.27 00:00:00,AUDUSD,1,EVALUATED,UPPER,0.003694085241,-0.003982623873,0.001599398215,0.6536000000,0.6511900000,2020.09.28 00:00:00,2025.10.27 02:05:00,2025.10.31 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.27 00:00:00,NZDUSD,1,EVALUATED,UPPER,0.004513974921,-0.003676595416,0.001612488556,0.5772900000,0.5746900000,2020.09.21 00:00:00,2025.10.27 02:05:00,2025.10.31 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.27 00:00:00,USDCAD,-1,EVALUATED,NONE,-0.000671558111,-0.001229166990,0.001589088595,1.4002000000,1.3992600000,2020.09.28 00:00:00,2025.10.27 02:05:00,2025.10.31 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.27 00:00:00,USDCHF,-1,EVALUATED,NONE,-0.000364621646,-0.001481724727,0.003264512297,0.7954900000,0.7952000000,2020.09.28 00:00:00,2025.10.27 02:05:00,2025.10.31 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.27 00:00:00,USDJPY,-1,EVALUATED,NONE,0.000700236604,-0.002303446024,0.002418714479,152.7520000000,152.8590000000,2020.09.28 00:00:00,2025.10.27 02:05:00,2025.10.31 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.03 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000849912458,-0.002892774721,0.001137172767,1.1525700000,1.1535500000,2020.10.05 00:00:00,2025.11.03 02:05:00,2025.11.07 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.03 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.001705186004,-0.002451590620,0.001255492946,1.3125200000,1.3147600000,2020.10.05 00:00:00,2025.11.03 02:05:00,2025.11.07 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.03 00:00:00,AUDUSD,1,EVALUATED,NONE,0.001116370231,-0.003982623873,0.001732462440,0.6542700000,0.6535400000,2020.10.05 00:00:00,2025.11.03 02:05:00,2025.11.07 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.03 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.000576887794,-0.003676595416,0.001678101179,0.5718700000,0.5722000000,2020.09.28 00:00:00,2025.11.03 02:05:00,2025.11.07 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.03 00:00:00,USDCAD,-1,EVALUATED,NONE,-0.000900102930,-0.001229166990,0.001589088595,1.4004700000,1.3992100000,2020.10.05 00:00:00,2025.11.03 02:05:00,2025.11.07 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.03 00:00:00,USDCHF,-1,EVALUATED,NONE,0.001670032044,-0.001481724727,0.003264512297,0.8017100000,0.8030500000,2020.10.05 00:00:00,2025.11.03 02:05:00,2025.11.07 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.03 00:00:00,USDJPY,-1,EVALUATED,NONE,-0.000688571047,-0.002303446024,0.002418714479,153.9950000000,153.8890000000,2020.10.05 00:00:00,2025.11.03 02:05:00,2025.11.07 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.10 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000934401618,-0.002892774721,0.001137172767,1.1552800000,1.1563600000,2020.10.12 00:00:00,2025.11.10 02:05:00,2025.11.14 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.10 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.001520681558,-0.002451590620,0.001255492946,1.3142000000,1.3162000000,2020.10.12 00:00:00,2025.11.10 02:05:00,2025.11.14 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.10 00:00:00,AUDUSD,1,EVALUATED,NONE,0.001726344125,-0.003982623873,0.001732462440,0.6493300000,0.6482100000,2020.10.12 00:00:00,2025.11.10 02:05:00,2025.11.14 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.10 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.000533703380,-0.003676595416,0.001678101179,0.5619600000,0.5622600000,2020.10.05 00:00:00,2025.11.10 02:05:00,2025.11.14 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.10 00:00:00,USDCAD,-1,EVALUATED,NONE,-0.000576847084,-0.001229166990,0.001589088595,1.4045900000,1.4037800000,2020.10.12 00:00:00,2025.11.10 02:05:00,2025.11.14 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.10 00:00:00,USDCHF,-1,EVALUATED,NONE,0.000049738871,-0.001481724727,0.003264512297,0.8041800000,0.8042200000,2020.10.12 00:00:00,2025.11.10 02:05:00,2025.11.14 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.10 00:00:00,USDJPY,-1,EVALUATED,NONE,-0.001823700793,-0.002303446024,0.002418714479,153.6740000000,153.3940000000,2020.10.12 00:00:00,2025.11.10 02:05:00,2025.11.14 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.17 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000783452828,-0.002892774721,0.001137172767,1.1610700000,1.1619800000,2020.10.19 00:00:00,2025.11.17 02:05:00,2025.11.21 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.17 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.002006323630,-0.002451590620,0.001255492946,1.3145200000,1.3171600000,2020.10.19 00:00:00,2025.11.17 02:05:00,2025.11.21 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.17 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.000367495066,-0.003982623873,0.001732462440,0.6529500000,0.6531900000,2020.10.19 00:00:00,2025.11.17 02:05:00,2025.11.21 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.17 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.000933912544,-0.003676595416,0.001678101179,0.5672400000,0.5677700000,2020.10.12 00:00:00,2025.11.17 02:05:00,2025.11.21 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.17 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000214086920,-0.001229166990,0.001589088595,1.4011500000,1.4014500000,2020.10.19 00:00:00,2025.11.17 02:05:00,2025.11.21 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.17 00:00:00,USDCHF,-1,EVALUATED,NONE,0.000542378026,-0.001481724727,0.003264512297,0.7925900000,0.7930200000,2020.10.19 00:00:00,2025.11.17 02:05:00,2025.11.21 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.17 00:00:00,USDJPY,-1,EVALUATED,NONE,-0.000252392063,-0.002303446024,0.002418714479,154.5410000000,154.5020000000,2020.10.19 00:00:00,2025.11.17 02:05:00,2025.11.21 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.24 00:00:00,EURUSD,1,EVALUATED,NONE,0.000026063726,-0.002892774721,0.001137172767,1.1510400000,1.1510100000,2020.10.26 00:00:00,2025.11.24 02:05:00,2025.11.28 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.24 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000221486481,-0.002451590620,0.001255492946,1.3091900000,1.3094800000,2020.10.26 00:00:00,2025.11.24 02:05:00,2025.11.28 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.24 00:00:00,AUDUSD,1,EVALUATED,NONE,0.000883508672,-0.003982623873,0.001732462440,0.6454400000,0.6448700000,2020.10.26 00:00:00,2025.11.24 02:05:00,2025.11.28 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.24 00:00:00,NZDUSD,1,EVALUATED,LOWER,-0.004110892490,-0.003676595416,0.001678101179,0.5583400000,0.5606400000,2020.10.19 00:00:00,2025.11.24 02:05:00,2025.11.28 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.24 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000404535056,-0.001229166990,0.001589088595,1.4087400000,1.4093100000,2020.10.26 00:00:00,2025.11.24 02:05:00,2025.11.28 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.24 00:00:00,USDCHF,-1,EVALUATED,NONE,0.002725438686,-0.001481724727,0.003264512297,0.8061100000,0.8083100000,2020.10.26 00:00:00,2025.11.24 02:05:00,2025.11.28 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.11.24 00:00:00,USDJPY,-1,EVALUATED,NONE,-0.000063978708,-0.002303446024,0.002418714479,156.3070000000,156.2970000000,2020.10.26 00:00:00,2025.11.24 02:05:00,2025.11.28 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.01 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000353730349,-0.002892774721,0.001137172767,1.1588700000,1.1592800000,2020.11.02 00:00:00,2025.12.01 02:05:00,2025.12.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.01 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000272197314,-0.002451590620,0.001255492946,1.3223900000,1.3227500000,2020.11.02 00:00:00,2025.12.01 02:05:00,2025.12.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.01 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.000918147243,-0.003982623873,0.001732462440,0.6531900000,0.6537900000,2020.11.02 00:00:00,2025.12.01 02:05:00,2025.12.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.01 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.001414340952,-0.003707488629,0.001678101179,0.5723000000,0.5731100000,2020.10.26 00:00:00,2025.12.01 02:05:00,2025.12.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.01 00:00:00,USDCAD,-1,EVALUATED,NONE,-0.000350858353,-0.001229166990,0.001589088595,1.3968200000,1.3963300000,2020.11.02 00:00:00,2025.12.01 02:05:00,2025.12.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.01 00:00:00,USDCHF,-1,EVALUATED,NONE,0.000548054421,-0.001481724727,0.003264512297,0.8026200000,0.8030600000,2020.11.02 00:00:00,2025.12.01 02:05:00,2025.12.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.01 00:00:00,USDJPY,-1,EVALUATED,NONE,0.000499753337,-0.002303446024,0.002418714479,156.0380000000,156.1160000000,2020.11.02 00:00:00,2025.12.01 02:05:00,2025.12.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.08 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000713220824,-0.002892774721,0.001137172767,1.1633200000,1.1641500000,2020.11.09 00:00:00,2025.12.08 02:05:00,2025.12.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.08 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000780575714,-0.002451590620,0.001255492946,1.3318300000,1.3328700000,2020.11.09 00:00:00,2025.12.08 02:05:00,2025.12.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.08 00:00:00,AUDUSD,1,EVALUATED,NONE,0.000000000000,-0.003982623873,0.001732462440,0.6631000000,0.6631000000,2020.11.09 00:00:00,2025.12.08 02:05:00,2025.12.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.08 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.000658282254,-0.003707488629,0.001678101179,0.5770700000,0.5774500000,2020.11.02 00:00:00,2025.12.08 02:05:00,2025.12.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.08 00:00:00,USDCAD,-1,EVALUATED,NONE,-0.000716656502,-0.001229166990,0.001589088595,1.3819100000,1.3809200000,2020.11.09 00:00:00,2025.12.08 02:05:00,2025.12.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.08 00:00:00,USDCHF,-1,EVALUATED,NONE,0.002302757479,-0.001481724727,0.003264512297,0.8024600000,0.8043100000,2020.11.09 00:00:00,2025.12.08 02:05:00,2025.12.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.08 00:00:00,USDJPY,-1,EVALUATED,NONE,0.000753834443,-0.002303446024,0.002418714479,155.1480000000,155.2650000000,2020.11.09 00:00:00,2025.12.08 02:05:00,2025.12.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.15 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000477152093,-0.002892774721,0.001058228249,1.1733500000,1.1739100000,2020.11.16 00:00:00,2025.12.15 02:05:00,2025.12.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.15 00:00:00,GBPUSD,1,EVALUATED,NONE,0.000381503803,-0.002451590620,0.001255492946,1.3370700000,1.3365600000,2020.11.16 00:00:00,2025.12.15 02:05:00,2025.12.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.15 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.000707730098,-0.003982623873,0.001726344125,0.6638600000,0.6643300000,2020.11.16 00:00:00,2025.12.15 02:05:00,2025.12.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.15 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.001897861163,-0.003707488629,0.001678101179,0.5790500000,0.5801500000,2020.11.09 00:00:00,2025.12.15 02:05:00,2025.12.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.15 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000356067133,-0.001229166990,0.001519945925,1.3759000000,1.3763900000,2020.11.16 00:00:00,2025.12.15 02:05:00,2025.12.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.15 00:00:00,USDCHF,-1,EVALUATED,NONE,0.001257988391,-0.001481724727,0.003264512297,0.7944200000,0.7954200000,2020.11.16 00:00:00,2025.12.15 02:05:00,2025.12.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.15 00:00:00,USDJPY,-1,EVALUATED,NONE,0.000398002291,-0.002303446024,0.002418714479,155.7470000000,155.8090000000,2020.11.16 00:00:00,2025.12.15 02:05:00,2025.12.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.22 00:00:00,EURUSD,1,EVALUATED,NONE,0.000674720636,-0.002892774721,0.001058228249,1.1712500000,1.1704600000,2020.11.23 00:00:00,2025.12.22 02:05:00,2025.12.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.22 00:00:00,GBPUSD,1,EVALUATED,NONE,0.000157014629,-0.002451590620,0.001255492946,1.3375600000,1.3373500000,2020.11.23 00:00:00,2025.12.22 02:05:00,2025.12.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.22 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.000166582114,-0.003982623873,0.001726344125,0.6602800000,0.6603900000,2020.11.23 00:00:00,2025.12.22 02:05:00,2025.12.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.22 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.000921715151,-0.003707488629,0.001612488556,0.5747500000,0.5752800000,2020.11.16 00:00:00,2025.12.22 02:05:00,2025.12.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.22 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000601905084,-0.001229166990,0.001519945925,1.3785400000,1.3793700000,2020.11.23 00:00:00,2025.12.22 02:05:00,2025.12.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.22 00:00:00,USDCHF,-1,EVALUATED,NONE,0.002279066947,-0.001481724727,0.003264512297,0.7932800000,0.7950900000,2020.11.23 00:00:00,2025.12.22 02:05:00,2025.12.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.12.22 00:00:00,USDJPY,-1,EVALUATED,NONE,0.000640539851,-0.002303446024,0.002418714479,157.6290000000,157.7300000000,2020.11.23 00:00:00,2025.12.22 02:05:00,2025.12.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.05 00:00:00,EURUSD,1,EVALUATED,NONE,0.000008533989,-0.002892774721,0.001058228249,1.1717900000,1.1717800000,2020.12.07 00:00:00,2026.01.05 02:05:00,2026.01.09 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.05 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000944255540,-0.002451590620,0.001162690522,1.3443400000,1.3456100000,2020.12.07 00:00:00,2026.01.05 02:05:00,2026.01.09 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.05 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.002170415850,-0.003982623873,0.001726344125,0.6673500000,0.6688000000,2020.12.07 00:00:00,2026.01.05 02:05:00,2026.01.09 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.05 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.001961755097,-0.003707488629,0.001612488556,0.5754500000,0.5765800000,2020.11.30 00:00:00,2026.01.05 02:05:00,2026.01.09 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.05 00:00:00,USDCAD,-1,EVALUATED,NONE,-0.000386203082,-0.001229166990,0.001519945925,1.3726000000,1.3720700000,2020.12.07 00:00:00,2026.01.05 02:05:00,2026.01.09 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.05 00:00:00,USDCHF,-1,EVALUATED,NONE,0.001984516373,-0.001481724727,0.003264512297,0.7903400000,0.7919100000,2020.12.07 00:00:00,2026.01.05 02:05:00,2026.01.09 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.05 00:00:00,USDJPY,-1,EVALUATED,NONE,0.000816628645,-0.002303446024,0.002418714479,156.6780000000,156.8060000000,2020.12.07 00:00:00,2026.01.05 02:05:00,2026.01.09 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.12 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000292387605,-0.002892774721,0.001058228249,1.1626700000,1.1630100000,2020.12.14 00:00:00,2026.01.12 02:05:00,2026.01.16 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.12 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000604705523,-0.002451590620,0.001162690522,1.3390900000,1.3399000000,2020.12.14 00:00:00,2026.01.12 02:05:00,2026.01.16 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.12 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.000584195288,-0.003982623873,0.001726344125,0.6673900000,0.6677800000,2020.12.14 00:00:00,2026.01.12 02:05:00,2026.01.16 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.12 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.002710621167,-0.003707488629,0.001612488556,0.5710500000,0.5726000000,2020.12.07 00:00:00,2026.01.12 02:05:00,2026.01.16 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.12 00:00:00,USDCAD,-1,EVALUATED,NONE,-0.000165374231,-0.001229166990,0.001519945925,1.3909000000,1.3906700000,2020.12.14 00:00:00,2026.01.12 02:05:00,2026.01.16 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.12 00:00:00,USDCHF,-1,EVALUATED,NONE,0.002062590970,-0.001481724727,0.003264512297,0.7991400000,0.8007900000,2020.12.14 00:00:00,2026.01.12 02:05:00,2026.01.16 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.12 00:00:00,USDJPY,-1,EVALUATED,NONE,-0.001418008948,-0.002303446024,0.002418714479,158.0800000000,157.8560000000,2020.12.14 00:00:00,2026.01.12 02:05:00,2026.01.16 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.19 00:00:00,EURUSD,1,EVALUATED,NONE,-0.001760579029,-0.002892774721,0.001017615359,1.1576900000,1.1597300000,2020.12.21 00:00:00,2026.01.19 02:05:00,2026.01.23 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.19 00:00:00,GBPUSD,1,EVALUATED,LOWER,-0.002567664575,-0.002451590620,0.001070309218,1.3341300000,1.3375600000,2020.12.21 00:00:00,2026.01.19 02:05:00,2026.01.23 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.19 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.001273589672,-0.003982623873,0.001599398215,0.6669800000,0.6678300000,2020.12.21 00:00:00,2026.01.19 02:05:00,2026.01.23 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.19 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.000504554046,-0.003707488629,0.001612488556,0.5746200000,0.5749100000,2020.12.14 00:00:00,2026.01.19 02:05:00,2026.01.23 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.19 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000424254415,-0.001229166990,0.001519945925,1.3903800000,1.3909700000,2020.12.21 00:00:00,2026.01.19 02:05:00,2026.01.23 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.19 00:00:00,USDCHF,-1,EVALUATED,NONE,0.002783101021,-0.001481724727,0.003264512297,0.8001500000,0.8023800000,2020.12.21 00:00:00,2026.01.19 02:05:00,2026.01.23 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2026_PRESEAL_DEVELOPMENT,2026.01.19 00:00:00,USDJPY,-1,EVALUATED,NONE,0.001215651663,-0.002303446024,0.002418714479,157.8440000000,158.0360000000,2020.12.21 00:00:00,2026.01.19 02:05:00,2026.01.23 23:55:00
