schema,time,dataset,execution_layer,symbol,record_type,signal_time,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,ENTRY_ATTEMPT,2026.02.02 10:05:00,SELL,1.1855800000,0.0000000000,12,0.0000,0.00000000,0.00000000,1.2137700000,0,0,0,NO,0.009395714286
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2026.02.02 10:05:00,BUY,0.6944300000,0.0000000000,15,0.0000,0.01000000,20.20000000,0.6742300000,34,34,10009,NO,0.006732857143
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2026.02.02 10:05:00,BUY,0.6009400000,0.0000000000,14,0.0000,0.01000000,17.81000000,0.5831300000,35,35,10009,NO,0.005934285714
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_ATTEMPT,2026.02.02 10:05:00,BUY,1.3651200000,0.0000000000,17,0.0000,0.01000000,16.84296176,1.3423500000,36,36,10009,NO,0.007588571429
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_TRANSACTION,NONE,BUY,0.6944300000,0.6944300000,15,0.0000,0.01000000,20.20000000,0.6742300000,34,34,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,BUY,0.6009400000,0.6008800000,14,-6.0000,0.01000000,17.75000000,0.5831300000,35,35,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_TRANSACTION,NONE,BUY,1.3651200000,1.3652200000,17,10.0000,0.01000000,16.91693173,1.3423500000,36,36,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_ATTEMPT,2026.02.09 10:05:00,BUY,0.7033000000,0.0000000000,0,0.0000,0.01000000,0,0,37,37,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_ATTEMPT,2026.02.09 10:05:00,BUY,0.6018900000,0.0000000000,0,0.0000,0.01000000,0,0,38,38,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_ATTEMPT,2026.02.09 10:05:00,BUY,1.3641300000,0.0000000000,0,0.0000,0.01000000,0,0,39,39,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,ENTRY_ATTEMPT,2026.02.09 10:05:00,SELL,1.3603000000,0.0000000000,14,0.0000,0.00000000,0.00000000,1.3929200000,0,0,0,NO,0.010872142857
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2026.02.09 10:05:00,BUY,0.7034800000,0.0000000000,15,0.0000,0.00000000,0.00000000,0.6782200000,0,0,0,NO,0.008418571429
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2026.02.09 10:05:00,BUY,0.6020400000,0.0000000000,14,0.0000,0.01000000,20.99000000,0.5810500000,40,40,10009,NO,0.006995714286
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,ENTRY_ATTEMPT,2026.02.09 10:05:00,BUY,156.5930000000,0.0000000000,14,0.0000,0.00000000,0.00000000,152.1060000000,0,0,0,NO,1.495642857143
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_TRANSACTION,NONE,BUY,0.7033000000,0.7033000000,0,0.0000,0.01000000,0,0,37,37,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_TRANSACTION,NONE,BUY,0.6018900000,0.6019000000,0,-1.0000,0.01000000,0,0,38,38,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_TRANSACTION,NONE,BUY,1.3641300000,1.3641200000,0,1.0000,0.01000000,0,0,39,39,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
