schema,time,dataset,execution_layer,symbol,record_type,signal_time,scheduled_exit,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:00,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,BUY,0.6219300000,0.0000000000,14,0.0000,0.03000000,48.33000000,0.6058200000,32,32,10009,NO,0.005370000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:00,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,BUY,0.5602500000,0.0000000000,16,0.0000,0.03000000,47.73000000,0.5443400000,33,33,10009,NO,0.005300714286
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCAD,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,SELL,1.4440100000,0.0000000000,16,0.0000,0.03000000,47.62965386,1.4668200000,34,34,10009,NO,0.007602142857
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCHF,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,SELL,0.9013500000,0.0000000000,16,0.0000,0.02000000,39.91918474,0.9193300000,35,35,10009,NO,0.005990714286
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDJPY,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,SELL,150.0810000000,0.0000000000,13,0.0000,0.01000000,29.80298823,154.5890000000,36,36,10009,NO,1.502642857143
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,GBPUSD,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,BUY,1.2601200000,1.2601300000,14,1.0000,0.01000000,24.70000000,1.2354300000,31,31,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,AUDUSD,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,BUY,0.6219300000,0.6219300000,14,0.0000,0.03000000,48.33000000,0.6058200000,32,32,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,BUY,0.5602500000,0.5602500000,16,0.0000,0.03000000,47.73000000,0.5443400000,33,33,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCAD,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,SELL,1.4440100000,1.4440100000,16,0.0000,0.03000000,47.62965386,1.4668200000,34,34,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:01,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,2025.04.07 10:05:00,SELL,0.9013500000,0.9013500000,16,0.0000,0.02000000,39.91918474,0.9193300000,35,35,10009,YES,0.000000000000
