physical_run,run_id,segment,dataset,cost_profile,execution_layer,position_identifier,direction,entry_time,exit_time,entry_price,exit_price,volume,initial_risk_amount,native_deal_net_before_external_commission,native_tester_commission,external_commission_adjustment,native_trade_net,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_trade_net,realized_net_R,exit_reason,naturally_closed,holding_seconds,synthetic_equity_before,synthetic_cash_flow,synthetic_equity_after
25,025-d3-normal-delay200,D3,DEVELOPMENT,NORMAL,FIXED_DELAY_200_MS,64,LONG,2025-06-11T16:00:00,2025-06-13T04:00:00,1.14614,1.15581,0.07,24.08,64.97,0.0,0.42000000000000004,64.55,0.8400000000000001,2.72,0.0,0.0,0.0,3.9800000000000004,0.0,0.0,64.55,2.6806478405315617,LONG_EXIT_BREAKOUT,True,129600.0,9923.506156562515,66.5035633727274,9990.009719935242
25,025-d3-normal-delay200,D3,DEVELOPMENT,NORMAL,FIXED_DELAY_200_MS,66,LONG,2025-06-16T10:00:00,2025-06-16T23:00:00,1.1574,1.15548,0.06,23.82,-11.52,0.0,0.36,-11.879999999999999,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,-11.879999999999999,-0.49874055415617125,LONG_EXIT_BREAKOUT,True,46800.0,9990.009719935242,-12.4560574593651,9977.553662475877
25,025-d3-normal-delay200,D3,DEVELOPMENT,NORMAL,FIXED_DELAY_200_MS,68,SHORT,2025-06-19T05:00:00,2025-06-19T22:11:46,1.14524,1.1492,0.06,22.86,-23.76,0.0,0.36,-24.12,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,-24.12,-1.0551181102362206,STOP_LOSS_EXIT,True,61906.0,9977.553662475877,-26.318743912830072,9951.234918563046
25,025-d3-normal-delay200,D3,DEVELOPMENT,NORMAL,FIXED_DELAY_200_MS,70,LONG,2025-06-19T23:00:00,2025-06-23T00:01:01,1.14979,1.14534,0.07,22.75,-32.51,0.0,0.42000000000000004,-32.93,1.12,1.36,0.0,0.0,0.0,2.9000000000000004,0.0,0.0,-32.93,-1.4474725274725275,STOP_LOSS_EXIT,True,262861.0,9951.234918563046,-36.010347897613315,9915.224570665434
25,025-d3-normal-delay200,D3,DEVELOPMENT,NORMAL,FIXED_DELAY_200_MS,72,LONG,2025-06-24T02:00:00,2025-06-25T11:00:00,1.15937,1.15984,0.05,21.05,1.86,0.0,0.30000000000000004,1.56,0.65,0.49,0.0,0.0,0.0,1.44,0.0,0.0,1.56,0.07410926365795724,LONG_EXIT_BREAKOUT,True,118800.0,9915.224570665434,1.8370249798382514,9917.061595645273
25,025-d3-normal-delay200,D3,DEVELOPMENT,NORMAL,FIXED_DELAY_200_MS,74,LONG,2025-06-25T21:00:00,2025-06-27T02:00:00,1.16432,1.16828,0.07,22.54,25.0,0.0,0.42000000000000004,24.58,0.8400000000000001,2.72,0.0,0.0,0.0,3.9800000000000004,0.0,0.0,24.58,1.090505767524401,LONG_EXIT_BREAKOUT,True,104400.0,9917.061595645273,27.036532167364776,9944.098127812638
25,025-d3-normal-delay200,D3,DEVELOPMENT,NORMAL,FIXED_DELAY_200_MS,76,LONG,2025-06-27T16:00:00,2025-06-27T17:46:46,1.17475,1.17097,0.06,22.26,-22.68,0.0,0.36,-23.04,0.72,0.0,0.0,0.0,0.0,1.08,0.0,0.0,-23.04,-1.0350404312668462,STOP_LOSS_EXIT,True,6406.0,9944.098127812638,-25.73135903692758,9918.366768775712
25,025-d3-normal-delay200,D3,DEVELOPMENT,NORMAL,FIXED_DELAY_200_MS,78,LONG,2025-06-30T19:00:00,2025-07-01T20:00:00,1.17699,1.17649,0.06,23.22,-3.58,0.0,0.36,-3.94,0.72,0.58,0.0,0.0,0.0,1.6600000000000001,0.0,0.0,-3.94,-0.16968130921619295,LONG_EXIT_BREAKOUT,True,90000.0,9918.366768775712,-4.207403646530611,9914.15936512918
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,2,SHORT,2025-03-21T19:00:00,2025-03-24T02:55:13,1.08058,1.08378,0.07,22.33,-22.08,0.0,0.42000000000000004,-22.5,0.8400000000000001,0.32,0.0,0.0,0.0,1.5800000000000003,0.5,0.7900000000000001,-23.29,-1.0429914912673535,STOP_LOSS_EXIT,True,201313.0,10000.0,-26.074787281683836,9973.925212718315
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,4,SHORT,2025-03-24T17:00:00,2025-03-25T13:52:40,1.07925,1.0825,0.07,22.75,-22.43,0.0,0.42000000000000004,-22.85,0.9100000000000001,0.32,0.0,0.0,0.0,1.6500000000000001,0.5,0.8250000000000001,-23.675,-1.0406593406593407,STOP_LOSS_EXIT,True,75160.0,9973.925212718315,-25.94864608913254,9947.976566629182
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,6,SHORT,2025-03-26T21:00:00,2025-03-27T07:36:38,1.07562,1.07873,0.08,24.8,-23.799999999999997,0.0,0.48,-24.279999999999998,0.96,1.08,0.0,0.0,0.0,2.52,0.5,1.26,-25.54,-1.0298387096774193,STOP_LOSS_EXIT,True,38198.0,9947.976566629182,-25.612028378196502,9922.364538250986
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,8,SHORT,2025-03-28T13:00:00,2025-03-28T16:08:14,1.07733,1.07983,0.1,24.7,-25.0,0.0,0.6000000000000001,-25.6,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,0.5,0.9000000000000001,-26.5,-1.0728744939271255,STOP_LOSS_EXIT,True,11294.0,9922.364538250986,-26.613629581341208,9895.750908669645
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,10,SHORT,2025-03-31T16:00:00,2025-04-01T04:00:00,1.0803,1.08257,0.07,22.47,-15.57,0.0,0.42000000000000004,-15.99,0.9100000000000001,0.32,0.0,0.0,0.0,1.6500000000000001,0.5,0.8250000000000001,-16.815,-0.7483311081441923,SHORT_EXIT_BREAKOUT,True,43200.0,9895.750908669645,-18.513245608509134,9877.237663061136
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,12,SHORT,2025-04-01T15:00:00,2025-04-01T17:13:12,1.07806,1.08091,0.08,22.8,-22.8,0.0,0.48,-23.28,1.04,0.0,0.0,0.0,0.0,1.52,0.5,0.76,-24.040000000000003,-1.0543859649122809,STOP_LOSS_EXIT,True,7992.0,9877.237663061136,-26.036051910086595,9851.20161115105
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,14,LONG,2025-04-02T16:00:00,2025-04-04T11:00:00,1.08195,1.10036,0.09,23.13,162.2,0.0,0.54,161.66,1.08,3.49,0.0,0.0,0.0,5.11,0.5,2.555,159.105,6.878728923476005,LONG_EXIT_BREAKOUT,True,154800.0,9851.20161115105,169.40936363404535,10020.610974785095
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,16,LONG,2025-04-09T04:00:00,2025-04-09T20:25:52,1.10154,1.09541,0.04,24.36,-24.52,0.0,0.24,-24.759999999999998,0.52,0.0,0.0,0.0,0.0,0.76,0.5,0.38,-25.139999999999997,-1.0320197044334973,STOP_LOSS_EXIT,True,59152.0,10020.610974785095,-25.853669941101934,9994.757304843994
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,18,LONG,2025-04-10T14:00:00,2025-04-14T16:00:00,1.10804,1.13383,0.03,19.23,76.79,0.0,0.18,76.61,0.39,0.58,0.0,0.0,0.0,1.15,0.5,0.575,76.035,3.9539781591263647,LONG_EXIT_BREAKOUT,True,352800.0,9994.757304843994,98.7976302228046,10093.554935066799
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,20,LONG,2025-04-16T09:00:03,2025-04-17T09:00:00,1.13804,1.1352,0.05,22.8,-15.66,0.0,0.30000000000000004,-15.96,0.7000000000000001,1.46,0.0,0.0,0.0,2.46,0.5,1.23,-17.19,-0.7539473684210527,LONG_EXIT_BREAKOUT,True,86397.0,10093.554935066799,-19.025022953267356,10074.529912113532
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,22,LONG,2025-04-21T02:00:00,2025-04-21T18:00:00,1.14338,1.14973,0.08,23.84,50.8,0.0,0.48,50.32,1.04,0.0,0.0,0.0,0.0,1.52,0.5,0.76,49.56,2.0788590604026846,LONG_EXIT_BREAKOUT,True,57600.0,10074.529912113532,52.358819467737696,10126.88873158127
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,24,SHORT,2025-04-23T02:00:00,2025-04-23T03:56:12,1.13368,1.1394,0.04,22.88,-22.88,0.0,0.24,-23.119999999999997,0.52,0.0,0.0,0.0,0.0,0.76,0.5,0.38,-23.499999999999996,-1.027097902097902,STOP_LOSS_EXIT,True,6972.0,10126.88873158127,-26.00326542746502,10100.885466153804
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,26,SHORT,2025-04-25T07:00:00,2025-04-25T10:17:21,1.13256,1.13657,0.06,24.18,-24.06,0.0,0.36,-24.419999999999998,0.6599999999999999,0.0,0.0,0.0,0.0,1.02,0.5,0.51,-24.93,-1.031017369727047,STOP_LOSS_EXIT,True,11841.0,10100.885466153804,-26.035470913070135,10074.849995240735
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,28,SHORT,2025-04-28T10:00:00,2025-04-28T15:24:59,1.13311,1.137,0.06,23.34,-23.34,0.0,0.36,-23.7,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-24.24,-1.038560411311054,STOP_LOSS_EXIT,True,19499.0,10074.849995240735,-26.158350887385968,10048.691644353348
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,30,SHORT,2025-04-30T05:00:00,2025-04-30T09:39:35,1.1358,1.13962,0.06,22.92,-22.92,0.0,0.36,-23.28,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.5,0.5700000000000001,-23.85,-1.0405759162303665,STOP_LOSS_EXIT,True,16775.0,10048.691644353348,-26.141066286848535,10022.550578066499
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,32,SHORT,2025-04-30T19:00:00,2025-05-01T14:00:00,1.13477,1.13328,0.05,22.0,8.13,0.0,0.30000000000000004,7.830000000000001,0.6000000000000001,0.68,0.0,0.0,0.0,1.58,0.5,0.79,7.040000000000001,0.32000000000000006,SHORT_EXIT_BREAKOUT,True,68400.0,10022.550578066499,8.0180404624532,10030.568618528952
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,34,SHORT,2025-05-01T18:00:00,2025-05-02T07:00:00,1.1281,1.13134,0.06,24.9,-19.17,0.0,0.36,-19.53,0.72,0.27,0.0,0.0,0.0,1.35,0.5,0.675,-20.205000000000002,-0.8114457831325302,SHORT_EXIT_BREAKOUT,True,46800.0,10030.568618528952,-20.34815651981702,10010.220462009136
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,36,LONG,2025-05-05T16:00:00,2025-05-05T18:34:54,1.13605,1.13225,0.06,22.8,-22.8,0.0,0.36,-23.16,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-23.7,-1.0394736842105263,STOP_LOSS_EXIT,True,9294.0,10010.220462009136,-26.013401858510584,9984.207060150626
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,38,SHORT,2025-05-06T04:00:00,2025-05-06T07:02:32,1.12857,1.13185,0.07,22.96,-22.96,0.0,0.42000000000000004,-23.380000000000003,0.9100000000000001,0.0,0.0,0.0,0.0,1.33,0.5,0.665,-24.045,-1.0472560975609757,STOP_LOSS_EXIT,True,10952.0,9984.207060150626,-26.140054307635218,9958.06700584299
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,40,SHORT,2025-05-07T23:00:00,2025-05-09T09:00:00,1.1306,1.12359,0.06,24.9,43.14,0.0,0.36,42.78,1.08,1.08,0.0,0.0,0.0,2.52,0.5,1.26,41.52,1.6674698795180725,SHORT_EXIT_BREAKOUT,True,122400.0,9958.06700584299,41.511941976164756,9999.578947819155
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,42,SHORT,2025-05-12T11:00:00,2025-05-13T07:00:00,1.11046,1.1117,0.05,24.6,-5.97,0.0,0.30000000000000004,-6.27,0.6000000000000001,0.23,0.0,0.0,0.0,1.1300000000000001,0.5,0.5650000000000001,-6.835,-0.27784552845528454,SHORT_EXIT_BREAKOUT,True,72000.0,9999.578947819155,-6.945845742717879,9992.633102076437
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,44,SHORT,2025-05-14T23:00:00,2025-05-15T09:22:38,1.11667,1.12071,0.06,24.24,-23.43,0.0,0.36,-23.79,0.96,0.81,0.0,0.0,0.0,2.13,0.5,1.065,-24.855,-1.025371287128713,STOP_LOSS_EXIT,True,37358.0,9992.633102076437,-25.615397664202757,9967.017704412234
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,46,SHORT,2025-05-16T18:00:00,2025-05-19T01:06:31,1.1154,1.11874,0.07,23.38,-23.06,0.0,0.42000000000000004,-23.48,0.8400000000000001,0.32,0.0,0.0,0.0,1.5800000000000003,0.5,0.7900000000000001,-24.27,-1.0380667236954662,STOP_LOSS_EXIT,True,198391.0,9967.017704412234,-25.866073533584785,9941.151630878649
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,48,LONG,2025-05-20T23:00:00,2025-05-22T02:00:00,1.12811,1.13146,0.07,23.59,20.73,0.0,0.42000000000000004,20.31,0.8400000000000001,2.72,0.0,0.0,0.0,3.9800000000000004,0.5,1.9900000000000002,18.32,0.7766002543450615,LONG_EXIT_BREAKOUT,True,97200.0,9941.151630878649,19.300752212557956,9960.452383091206
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,50,LONG,2025-05-23T11:00:00,2025-05-23T14:52:23,1.134,1.13063,0.07,23.45,-23.59,0.0,0.42000000000000004,-24.01,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-24.64,-1.0507462686567164,STOP_LOSS_EXIT,True,13943.0,9960.452383091206,-26.164770439164958,9934.28761265204
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,52,LONG,2025-05-26T04:00:00,2025-05-27T08:00:00,1.13974,1.13783,0.06,23.7,-12.040000000000001,0.0,0.36,-12.4,0.72,0.58,0.0,0.0,0.0,1.6600000000000001,0.5,0.8300000000000001,-13.23,-0.5582278481012659,LONG_EXIT_BREAKOUT,True,100800.0,9934.28761265204,-13.863989991074527,9920.423622660966
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,54,SHORT,2025-05-28T19:00:00,2025-05-29T14:00:00,1.12845,1.12867,0.07,22.89,-0.5900000000000001,0.0,0.42000000000000004,-1.0100000000000002,0.8400000000000001,0.95,0.0,0.0,0.0,2.21,0.5,1.105,-2.115,-0.09239842726081259,SHORT_EXIT_BREAKOUT,True,68400.0,9920.423622660966,-2.2915788512372153,9918.13204380973
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,56,LONG,2025-06-02T04:00:00,2025-06-03T12:00:00,1.13692,1.14105,0.07,22.89,28.23,0.0,0.42000000000000004,27.81,0.8400000000000001,0.68,0.0,0.0,0.0,1.9400000000000004,0.5,0.9700000000000002,26.84,1.1725644386194845,LONG_EXIT_BREAKOUT,True,115200.0,9918.13204380973,29.07412233025919,9947.20616613999
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,58,LONG,2025-06-04T12:00:00,2025-06-05T09:00:00,1.14001,1.14055,0.08,24.56,1.9900000000000002,0.0,0.48,1.5100000000000002,0.96,2.33,0.0,0.0,0.0,3.77,0.5,1.885,-0.3749999999999998,-0.015268729641693802,LONG_EXIT_BREAKOUT,True,75600.0,9947.20616613999,-0.37970300410245256,9946.826463135887
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,60,LONG,2025-06-05T17:00:00,2025-06-05T18:06:03,1.14814,1.14425,0.06,23.22,-23.34,0.0,0.36,-23.7,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-24.24,-1.0439276485788114,STOP_LOSS_EXIT,True,3963.0,9946.826463135887,-25.959417901207356,9920.86704523468
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,62,LONG,2025-06-10T17:00:00,2025-06-11T04:50:02,1.14434,1.14126,0.08,24.64,-25.42,0.0,0.48,-25.900000000000002,1.04,0.78,0.0,0.0,0.0,2.3,0.5,1.15,-27.05,-1.0978084415584415,STOP_LOSS_EXIT,True,42602.0,9920.86704523468,-27.228028974593958,9893.639016260086
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,64,LONG,2025-06-11T16:00:00,2025-06-13T04:00:00,1.14614,1.15581,0.07,24.08,64.97,0.0,0.42000000000000004,64.55,0.8400000000000001,2.72,0.0,0.0,0.0,3.9800000000000004,0.5,1.9900000000000002,62.559999999999995,2.5980066445182723,LONG_EXIT_BREAKOUT,True,129600.0,9893.639016260086,64.25934975677232,9957.898366016858
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,66,LONG,2025-06-16T10:00:00,2025-06-16T23:00:00,1.1574,1.15548,0.06,23.82,-11.52,0.0,0.36,-11.879999999999999,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.5,0.5700000000000001,-12.45,-0.5226700251889168,LONG_EXIT_BREAKOUT,True,46800.0,9957.898366016858,-13.011737474486761,9944.886628542372
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,68,SHORT,2025-06-19T05:00:00,2025-06-19T22:11:46,1.14524,1.1492,0.06,22.86,-23.76,0.0,0.36,-24.12,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.5,0.5700000000000001,-24.69,-1.0800524934383202,STOP_LOSS_EXIT,True,61906.0,9944.886628542372,-26.852499000296497,9918.034129542075
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,70,LONG,2025-06-19T23:00:00,2025-06-23T00:01:01,1.14979,1.14534,0.07,22.75,-32.51,0.0,0.42000000000000004,-32.93,1.12,1.36,0.0,0.0,0.0,2.9000000000000004,0.5,1.4500000000000002,-34.38,-1.5112087912087913,STOP_LOSS_EXIT,True,262861.0,9918.034129542075,-37.470550920182035,9880.563578621894
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,72,LONG,2025-06-24T02:00:00,2025-06-25T11:00:00,1.15937,1.15984,0.05,21.05,1.86,0.0,0.30000000000000004,1.56,0.65,0.49,0.0,0.0,0.0,1.44,0.5,0.72,0.8400000000000001,0.03990498812351544,LONG_EXIT_BREAKOUT,True,118800.0,9880.563578621894,0.9857094306463648,9881.54928805254
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,74,LONG,2025-06-25T21:00:00,2025-06-27T02:00:00,1.16432,1.16828,0.07,22.54,25.0,0.0,0.42000000000000004,24.58,0.8400000000000001,2.72,0.0,0.0,0.0,3.9800000000000004,0.5,1.9900000000000002,22.589999999999996,1.002218278615794,LONG_EXIT_BREAKOUT,True,104400.0,9881.54928805254,24.758673293822852,9906.307961346363
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,76,LONG,2025-06-27T16:00:00,2025-06-27T17:46:46,1.17475,1.17097,0.06,22.26,-22.68,0.0,0.36,-23.04,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-23.58,-1.059299191374663,STOP_LOSS_EXIT,True,6406.0,9906.307961346363,-26.23436003240647,9880.073601313958
26,026-d3-high-delay200,D3,DEVELOPMENT,HIGH,FIXED_DELAY_200_MS,78,LONG,2025-06-30T19:00:00,2025-07-01T20:00:00,1.17699,1.17649,0.06,23.22,-3.58,0.0,0.36,-3.94,0.72,0.58,0.0,0.0,0.0,1.6600000000000001,0.5,0.8300000000000001,-4.77,-0.2054263565891473,LONG_EXIT_BREAKOUT,True,90000.0,9880.073601313958,-5.074068806876355,9874.999532507081
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,2,SHORT,2025-03-21T19:00:00,2025-03-24T02:55:13,1.08058,1.08378,0.07,22.33,-22.08,0.0,0.42000000000000004,-22.5,0.8400000000000001,0.32,0.0,0.0,0.0,1.5800000000000003,1.0,1.5800000000000003,-24.080000000000002,-1.078369905956113,STOP_LOSS_EXIT,True,201313.0,10000.0,-26.959247648902824,9973.040752351097
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,4,SHORT,2025-03-24T17:00:00,2025-03-25T13:52:40,1.07925,1.0825,0.07,22.75,-22.43,0.0,0.42000000000000004,-22.85,0.9100000000000001,0.32,0.0,0.0,0.0,1.6500000000000001,1.0,1.6500000000000001,-24.5,-1.0769230769230769,STOP_LOSS_EXIT,True,75160.0,9973.040752351097,-26.85049433325295,9946.190258017843
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,6,SHORT,2025-03-26T21:00:00,2025-03-27T07:36:38,1.07562,1.07873,0.08,24.8,-23.799999999999997,0.0,0.48,-24.279999999999998,0.96,1.08,0.0,0.0,0.0,2.52,1.0,2.52,-26.799999999999997,-1.0806451612903225,STOP_LOSS_EXIT,True,38198.0,9946.190258017843,-26.870755938999817,9919.319502078843
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,8,SHORT,2025-03-28T13:00:00,2025-03-28T16:08:14,1.07733,1.07983,0.1,24.7,-25.0,0.0,0.6000000000000001,-25.6,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,1.0,1.8000000000000003,-27.400000000000002,-1.1093117408906883,STOP_LOSS_EXIT,True,11294.0,9919.319502078843,-27.50904396325509,9891.810458115588
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,10,SHORT,2025-03-31T16:00:00,2025-04-01T04:00:00,1.0803,1.08257,0.07,22.47,-15.57,0.0,0.42000000000000004,-15.99,0.9100000000000001,0.32,0.0,0.0,0.0,1.6500000000000001,1.0,1.6500000000000001,-17.64,-0.7850467289719627,SHORT_EXIT_BREAKOUT,True,43200.0,9891.810458115588,-19.413833609385733,9872.396624506202
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,12,SHORT,2025-04-01T15:00:00,2025-04-01T17:13:12,1.07806,1.08091,0.08,22.8,-22.8,0.0,0.48,-23.28,1.04,0.0,0.0,0.0,0.0,1.52,1.0,1.52,-24.8,-1.087719298245614,STOP_LOSS_EXIT,True,7992.0,9872.396624506202,-26.845990821025637,9845.550633685176
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,14,LONG,2025-04-02T16:00:00,2025-04-04T11:00:00,1.08195,1.10036,0.09,23.13,162.2,0.0,0.54,161.66,1.08,3.49,0.0,0.0,0.0,5.11,1.0,5.11,156.54999999999998,6.768266320795504,LONG_EXIT_BREAKOUT,True,154800.0,9845.550633685176,166.5932719091455,10012.143905594321
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,16,LONG,2025-04-09T04:00:00,2025-04-09T20:25:52,1.10154,1.09541,0.04,24.36,-24.52,0.0,0.24,-24.759999999999998,0.52,0.0,0.0,0.0,0.0,0.76,1.0,0.76,-25.52,-1.0476190476190477,STOP_LOSS_EXIT,True,59152.0,10012.143905594321,-26.222281657508937,9985.921623936812
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,18,LONG,2025-04-10T14:00:00,2025-04-14T16:00:00,1.10804,1.13383,0.03,19.23,76.79,0.0,0.18,76.61,0.39,0.58,0.0,0.0,0.0,1.15,1.0,1.15,75.46,3.9240769630785226,LONG_EXIT_BREAKOUT,True,352800.0,9985.921623936812,97.96381249899528,10083.885436435809
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,20,LONG,2025-04-16T09:00:03,2025-04-17T09:00:00,1.13804,1.1352,0.05,22.8,-15.66,0.0,0.30000000000000004,-15.96,0.7000000000000001,1.46,0.0,0.0,0.0,2.46,1.0,2.46,-18.42,-0.8078947368421053,LONG_EXIT_BREAKOUT,True,86397.0,10083.885436435809,-20.366794927538116,10063.51864150827
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,22,LONG,2025-04-21T02:00:00,2025-04-21T18:00:00,1.14338,1.14973,0.08,23.84,50.8,0.0,0.48,50.32,1.04,0.0,0.0,0.0,0.0,1.52,1.0,1.52,48.8,2.046979865771812,LONG_EXIT_BREAKOUT,True,57600.0,10063.51864150827,51.499550094966814,10115.018191603236
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,24,SHORT,2025-04-23T02:00:00,2025-04-23T03:56:12,1.13368,1.1394,0.04,22.88,-22.88,0.0,0.24,-23.119999999999997,0.52,0.0,0.0,0.0,0.0,0.76,1.0,0.76,-23.88,-1.0437062937062938,STOP_LOSS_EXIT,True,6972.0,10115.018191603236,-26.39277036882488,10088.625421234412
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,26,SHORT,2025-04-25T07:00:00,2025-04-25T10:17:21,1.13256,1.13657,0.06,24.18,-24.06,0.0,0.36,-24.419999999999998,0.6599999999999999,0.0,0.0,0.0,0.0,1.02,1.0,1.02,-25.439999999999998,-1.0521091811414391,STOP_LOSS_EXIT,True,11841.0,10088.625421234412,-26.535838576944112,10062.089582657469
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,28,SHORT,2025-04-28T10:00:00,2025-04-28T15:24:59,1.13311,1.137,0.06,23.34,-23.34,0.0,0.36,-23.7,0.72,0.0,0.0,0.0,0.0,1.08,1.0,1.08,-24.78,-1.0616966580976865,STOP_LOSS_EXIT,True,19499.0,10062.089582657469,-26.70721720846745,10035.382365449
27,027-d3-stress-delay200,D3,DEVELOPMENT,STRESS,FIXED_DELAY_200_MS,30,SHORT,2025-04-30T05:00:00,2025-04-30T09:39:35,1.1358,1.13962,0.06,22.92,-22.92,0.0,0.36,-23.28,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,1.0,1.1400000000000001,-24.42,-1.0654450261780104,STOP_LOSS_EXIT,True,16775.0,10035.382365449,-26.730370567655388,10008.651994881346
