schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:02:00,0.5845400000,0.5845500000,0.5844500000,0.5844500000,104,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:03:00,0.5844400000,0.5844500000,0.5841900000,0.5841900000,126,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:04:00,0.5841900000,0.5842000000,0.5840100000,0.5841000000,124,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:05:00,0.5841100000,0.5841300000,0.5840000000,0.5841000000,111,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:06:00,0.5840900000,0.5843200000,0.5840900000,0.5842900000,94,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:07:00,0.5843200000,0.5844300000,0.5841600000,0.5841600000,70,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:08:00,0.5841600000,0.5843500000,0.5841600000,0.5842200000,71,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:09:00,0.5842200000,0.5842200000,0.5840700000,0.5841500000,87,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:10:00,0.5841400000,0.5841400000,0.5840400000,0.5841000000,73,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:11:00,0.5841200000,0.5841500000,0.5840200000,0.5840400000,78,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:12:00,0.5840200000,0.5842000000,0.5839900000,0.5841700000,82,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:13:00,0.5841600000,0.5842700000,0.5841200000,0.5841300000,79,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:14:00,0.5841200000,0.5841800000,0.5840900000,0.5841300000,57,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:15:00,0.5841300000,0.5843300000,0.5841300000,0.5843300000,82,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:16:00,0.5843200000,0.5843600000,0.5842500000,0.5842700000,69,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:17:00,0.5842800000,0.5843000000,0.5841200000,0.5841400000,78,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:18:00,0.5841300000,0.5841900000,0.5840300000,0.5840600000,52,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:19:00,0.5840600000,0.5842000000,0.5840100000,0.5841400000,60,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:20:00,0.5841500000,0.5842100000,0.5841300000,0.5841700000,40,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:21:00,0.5841600000,0.5842700000,0.5841500000,0.5842000000,47,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:22:00,0.5841900000,0.5843300000,0.5841700000,0.5842800000,73,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:23:00,0.5842800000,0.5843000000,0.5841400000,0.5841400000,47,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:24:00,0.5841400000,0.5841500000,0.5840300000,0.5840800000,50,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:25:00,0.5840900000,0.5841100000,0.5839600000,0.5840200000,59,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:26:00,0.5840200000,0.5840500000,0.5839800000,0.5840300000,42,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:27:00,0.5840300000,0.5841300000,0.5840100000,0.5840800000,37,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:28:00,0.5840800000,0.5841200000,0.5840000000,0.5840200000,21,12,0
