schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:12:00,151.1430000000,151.1690000000,151.1430000000,151.1560000000,75,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:13:00,151.1570000000,151.1570000000,151.1270000000,151.1300000000,110,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:14:00,151.1280000000,151.1520000000,151.1250000000,151.1300000000,165,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:15:00,151.1340000000,151.1350000000,150.9890000000,151.0160000000,391,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:16:00,151.0160000000,151.0420000000,150.9910000000,151.0350000000,203,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:17:00,151.0360000000,151.1020000000,151.0300000000,151.0860000000,192,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:18:00,151.0880000000,151.1280000000,151.0810000000,151.1100000000,283,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:19:00,151.1110000000,151.1160000000,151.0630000000,151.1110000000,210,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:20:00,151.1100000000,151.1940000000,151.1100000000,151.1930000000,285,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:21:00,151.1920000000,151.2150000000,151.1460000000,151.1570000000,315,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:22:00,151.1580000000,151.1700000000,151.1020000000,151.1070000000,276,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:23:00,151.1090000000,151.1390000000,151.0900000000,151.1230000000,194,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:24:00,151.1240000000,151.1670000000,151.0850000000,151.1600000000,221,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:25:00,151.1610000000,151.1610000000,151.0880000000,151.0880000000,166,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:26:00,151.0860000000,151.0950000000,151.0460000000,151.0460000000,196,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:27:00,151.0440000000,151.0490000000,150.9910000000,151.0100000000,212,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:28:00,151.0100000000,151.0180000000,150.9250000000,150.9370000000,257,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:29:00,150.9360000000,150.9840000000,150.9360000000,150.9520000000,149,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:30:00,150.9530000000,150.9740000000,150.8820000000,150.8840000000,271,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:31:00,150.8850000000,150.9170000000,150.8520000000,150.8880000000,345,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:32:00,150.8890000000,150.9200000000,150.8570000000,150.8790000000,233,11,0
