schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:25:00,0.8797500000,0.8797500000,0.8796100000,0.8796200000,23,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:26:00,0.8796000000,0.8796200000,0.8795300000,0.8795500000,29,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:27:00,0.8795500000,0.8796200000,0.8795400000,0.8795900000,28,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:28:00,0.8795800000,0.8796800000,0.8795500000,0.8796800000,20,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:29:00,0.8796700000,0.8797600000,0.8796600000,0.8797500000,16,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:30:00,0.8797600000,0.8798000000,0.8796400000,0.8797300000,38,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:31:00,0.8797200000,0.8797400000,0.8796800000,0.8797000000,21,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:32:00,0.8797300000,0.8797800000,0.8796700000,0.8796700000,18,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:33:00,0.8796800000,0.8797000000,0.8795500000,0.8795700000,26,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:34:00,0.8795700000,0.8796200000,0.8795400000,0.8795500000,32,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:35:00,0.8795700000,0.8796600000,0.8795700000,0.8796300000,26,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:36:00,0.8796300000,0.8796700000,0.8796300000,0.8796500000,17,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:37:00,0.8796500000,0.8796500000,0.8795500000,0.8795600000,18,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:38:00,0.8795400000,0.8795800000,0.8795100000,0.8795300000,35,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:39:00,0.8795400000,0.8796000000,0.8795000000,0.8795000000,19,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:40:00,0.8795000000,0.8796100000,0.8795000000,0.8796100000,24,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:41:00,0.8795900000,0.8796100000,0.8794700000,0.8796100000,30,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:42:00,0.8796200000,0.8796900000,0.8796000000,0.8796900000,51,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:43:00,0.8796900000,0.8798300000,0.8796400000,0.8798000000,41,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:44:00,0.8798100000,0.8799700000,0.8798100000,0.8799600000,58,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:45:00,0.8799600000,0.8799800000,0.8798600000,0.8799700000,37,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:46:00,0.8799700000,0.8799800000,0.8798700000,0.8799700000,32,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:47:00,0.8799800000,0.8799800000,0.8798000000,0.8798900000,38,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:48:00,0.8798900000,0.8800400000,0.8798700000,0.8799500000,50,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:49:00,0.8799600000,0.8799900000,0.8799100000,0.8799700000,34,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:50:00,0.8799700000,0.8799700000,0.8798800000,0.8799600000,25,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:51:00,0.8799500000,0.8800600000,0.8799300000,0.8799700000,57,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:52:00,0.8799800000,0.8800600000,0.8799800000,0.8800100000,31,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:53:00,0.8800000000,0.8800700000,0.8799700000,0.8800400000,45,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:54:00,0.8800400000,0.8801200000,0.8799900000,0.8800400000,34,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:55:00,0.8800500000,0.8800800000,0.8799600000,0.8800000000,31,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:56:00,0.8800000000,0.8800700000,0.8799900000,0.8800400000,43,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:57:00,0.8800500000,0.8801400000,0.8800500000,0.8800800000,39,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:58:00,0.8800800000,0.8800900000,0.8799500000,0.8800200000,51,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:59:00,0.8800300000,0.8800700000,0.8799400000,0.8800400000,60,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:00:00,0.8800500000,0.8801700000,0.8800400000,0.8800700000,57,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:01:00,0.8800600000,0.8801300000,0.8800200000,0.8800600000,77,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:02:00,0.8800600000,0.8802100000,0.8800500000,0.8801700000,26,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:03:00,0.8801600000,0.8802300000,0.8801100000,0.8802100000,39,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:04:00,0.8802100000,0.8802900000,0.8801900000,0.8802800000,64,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:05:00,0.8802900000,0.8803600000,0.8802700000,0.8802700000,39,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:06:00,0.8802700000,0.8802900000,0.8801900000,0.8802700000,31,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:07:00,0.8802700000,0.8802800000,0.8801800000,0.8801900000,44,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:08:00,0.8801900000,0.8802000000,0.8800500000,0.8800600000,35,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:09:00,0.8800700000,0.8801200000,0.8800600000,0.8801200000,38,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:10:00,0.8801200000,0.8801500000,0.8800600000,0.8800600000,18,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:11:00,0.8800700000,0.8802000000,0.8800600000,0.8801700000,32,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:12:00,0.8801700000,0.8802000000,0.8799500000,0.8799700000,55,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:13:00,0.8799700000,0.8800400000,0.8799600000,0.8799900000,45,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:14:00,0.8799700000,0.8800000000,0.8799300000,0.8799300000,16,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:15:00,0.8799400000,0.8799500000,0.8798800000,0.8799400000,22,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:16:00,0.8799500000,0.8799900000,0.8798900000,0.8799700000,24,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:17:00,0.8799800000,0.8800700000,0.8799800000,0.8800500000,35,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:18:00,0.8800600000,0.8801000000,0.8799200000,0.8799200000,36,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:19:00,0.8799200000,0.8800000000,0.8799100000,0.8799200000,27,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:20:00,0.8799400000,0.8800900000,0.8799300000,0.8800600000,22,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:21:00,0.8800500000,0.8800700000,0.8799200000,0.8799200000,30,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:22:00,0.8799200000,0.8799200000,0.8797800000,0.8798400000,50,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:23:00,0.8798300000,0.8798800000,0.8798000000,0.8798700000,27,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:24:00,0.8798700000,0.8799200000,0.8798500000,0.8799100000,19,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:25:00,0.8799100000,0.8799200000,0.8798100000,0.8799100000,35,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:26:00,0.8799000000,0.8799500000,0.8798600000,0.8798600000,13,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:27:00,0.8798600000,0.8798600000,0.8797900000,0.8798000000,22,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:28:00,0.8797900000,0.8798400000,0.8797500000,0.8797900000,39,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 13:29:00,0.8797800000,0.8798300000,0.8797800000,0.8798000000,37,12,0
