schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:09:00,1.0529100000,1.0530300000,1.0528300000,1.0530300000,106,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:10:00,1.0530300000,1.0530600000,1.0529700000,1.0530000000,85,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:11:00,1.0529900000,1.0532100000,1.0529500000,1.0532100000,94,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:12:00,1.0532000000,1.0534300000,1.0531900000,1.0532800000,95,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:13:00,1.0532800000,1.0532900000,1.0530900000,1.0531800000,88,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:14:00,1.0531800000,1.0532000000,1.0530800000,1.0531500000,69,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:15:00,1.0531500000,1.0533200000,1.0531500000,1.0533200000,89,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:16:00,1.0533200000,1.0534800000,1.0533200000,1.0534100000,67,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:17:00,1.0534000000,1.0535100000,1.0534000000,1.0534300000,114,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:18:00,1.0534300000,1.0534700000,1.0533100000,1.0533800000,82,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:19:00,1.0533800000,1.0535100000,1.0533800000,1.0534700000,96,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:20:00,1.0534700000,1.0535200000,1.0534300000,1.0534400000,54,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:21:00,1.0534400000,1.0538100000,1.0534100000,1.0537200000,99,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:22:00,1.0537200000,1.0538400000,1.0535600000,1.0535600000,80,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:23:00,1.0535600000,1.0536000000,1.0533200000,1.0536000000,120,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:24:00,1.0536100000,1.0538300000,1.0535800000,1.0538000000,120,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:25:00,1.0538000000,1.0538000000,1.0536300000,1.0537300000,97,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:26:00,1.0537200000,1.0537200000,1.0535200000,1.0536100000,78,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:27:00,1.0536000000,1.0537400000,1.0534900000,1.0537300000,76,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:28:00,1.0537300000,1.0538200000,1.0536000000,1.0537400000,72,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:29:00,1.0537500000,1.0539100000,1.0537000000,1.0538900000,95,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:30:00,1.0538800000,1.0539800000,1.0538200000,1.0539500000,94,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:31:00,1.0539500000,1.0539700000,1.0537900000,1.0538200000,40,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:32:00,1.0538400000,1.0539900000,1.0538400000,1.0539900000,39,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:33:00,1.0539900000,1.0542100000,1.0539500000,1.0542000000,90,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:34:00,1.0542000000,1.0542000000,1.0541000000,1.0541400000,60,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:35:00,1.0541400000,1.0541900000,1.0540900000,1.0541400000,51,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:36:00,1.0541400000,1.0541900000,1.0541200000,1.0541300000,50,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:37:00,1.0541400000,1.0541900000,1.0540300000,1.0541800000,70,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:38:00,1.0541800000,1.0541900000,1.0539300000,1.0539600000,83,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:39:00,1.0539600000,1.0540100000,1.0535800000,1.0535800000,79,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:40:00,1.0535800000,1.0535900000,1.0533800000,1.0533800000,107,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:41:00,1.0533800000,1.0534500000,1.0532800000,1.0533100000,101,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:42:00,1.0533100000,1.0536000000,1.0533100000,1.0534900000,100,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:43:00,1.0534800000,1.0535900000,1.0533900000,1.0534400000,80,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:44:00,1.0534300000,1.0534600000,1.0532400000,1.0533200000,82,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:45:00,1.0533200000,1.0534600000,1.0532800000,1.0534100000,58,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:46:00,1.0534100000,1.0535500000,1.0533800000,1.0534700000,76,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:47:00,1.0534700000,1.0536400000,1.0534700000,1.0535400000,76,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:48:00,1.0535400000,1.0536500000,1.0534900000,1.0536500000,76,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:49:00,1.0536500000,1.0536500000,1.0534900000,1.0535900000,60,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:50:00,1.0535900000,1.0536500000,1.0535800000,1.0535800000,63,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:51:00,1.0535800000,1.0536100000,1.0534900000,1.0535900000,72,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:52:00,1.0536000000,1.0536800000,1.0535400000,1.0536100000,73,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:53:00,1.0536400000,1.0538100000,1.0536400000,1.0538000000,83,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:54:00,1.0538000000,1.0538200000,1.0535900000,1.0536800000,89,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:55:00,1.0536800000,1.0536800000,1.0535800000,1.0536200000,58,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:56:00,1.0536100000,1.0537200000,1.0536100000,1.0537200000,45,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:57:00,1.0537100000,1.0537400000,1.0535900000,1.0536100000,41,11,0
