schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:03:00,1.2744600000,1.2745700000,1.2744500000,1.2745500000,38,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:04:00,1.2745500000,1.2745600000,1.2742900000,1.2743600000,69,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:05:00,1.2743700000,1.2746300000,1.2743700000,1.2745700000,55,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:06:00,1.2745700000,1.2746600000,1.2745500000,1.2745800000,81,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:07:00,1.2745800000,1.2747000000,1.2744800000,1.2744900000,63,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:08:00,1.2744900000,1.2745400000,1.2744400000,1.2745000000,52,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:09:00,1.2745000000,1.2745000000,1.2742200000,1.2743500000,54,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:10:00,1.2743700000,1.2744200000,1.2742400000,1.2742900000,56,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:11:00,1.2743000000,1.2743700000,1.2742500000,1.2742500000,64,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:12:00,1.2742400000,1.2742600000,1.2740000000,1.2740000000,139,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:13:00,1.2740100000,1.2741200000,1.2739800000,1.2741100000,81,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:14:00,1.2741200000,1.2741800000,1.2739600000,1.2739600000,62,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:15:00,1.2739500000,1.2740500000,1.2739500000,1.2739900000,52,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:16:00,1.2739900000,1.2740500000,1.2737800000,1.2737800000,88,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:17:00,1.2737700000,1.2737900000,1.2736900000,1.2737200000,73,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:18:00,1.2737400000,1.2738600000,1.2737100000,1.2737600000,41,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:19:00,1.2737600000,1.2737800000,1.2737500000,1.2737800000,24,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:20:00,1.2737800000,1.2740700000,1.2737300000,1.2740600000,86,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:21:00,1.2740600000,1.2740600000,1.2737600000,1.2738000000,111,11,0
